ip,app,device,os,channel,click_time,attributed_time,is_attributed,hour,day
4114,11,1,13,13,2017-11-07 10:12:36,,0,10,7
17255,14,1,3,64,2017-11-09 06:13:40,,0,6,9
12607,1,1,22,25,2017-11-07 00:29:09,,0,0,7
12906,1,1,17,59,2017-11-08 03:59:00,,0,3,8
11321,28,1,17,93,2017-11-09 13:55:43,,0,13,9
25375,2,1,3,77,2017-11-08 04:13:32,,0,4,8
918,2,1,12,43,2017-11-07 00:35:32,,0,0,7
2094,8,1,30,33,2017-11-08 10:01:29,,0,10,8
8680,14,1,18,64,2017-11-07 08:38:13,,0,8,7
16725,8,1,17,90,2017-11-08 23:40:01,,0,23,8
20321,2,1,13,118,2017-11-06 22:07:04,,0,22,6
23427,11,1,3,37,2017-11-08 14:09:05,,0,14,8
5138,14,1,19,64,2017-11-07 07:56:26,,0,7,7
15082,2,1,25,77,2017-11-08 10:28:02,,0,10,8
22952,8,1,26,33,2017-11-07 00:02:51,,0,0,7
780,17,1,6,14,2017-11-08 13:55:01,,0,13,8
7490,17,1,17,24,2017-11-07 13:28:24,,0,13,7
8845,2,1,13,43,2017-11-08 01:09:42,,0,1,8
19472,2,1,22,51,2017-11-08 13:33:56,,0,13,8
24874,25,1,35,71,2017-11-07 11:45:31,,0,11,7
29703,9,1,18,104,2017-11-07 06:21:52,,0,6,7
7372,1,1,17,59,2017-11-07 02:32:47,,0,2,7
7932,0,1,19,95,2017-11-09 05:54:23,,0,5,9
3407,2,1,19,77,2017-11-07 16:05:25,,0,16,7
6871,10,1,35,25,2017-11-09 02:41:27,,0,2,9
17665,21,1,22,21,2017-11-08 06:26:19,,0,6,8
1768,8,1,25,126,2017-11-07 12:06:58,,0,12,7
9665,11,1,15,45,2017-11-07 23:55:48,,0,23,7
12913,7,1,19,38,2017-11-07 10:48:27,,0,10,7
14157,19,1,18,147,2017-11-09 13:28:28,,0,13,9
20251,8,1,6,33,2017-11-07 23:14:50,,0,23,7
16411,17,1,13,24,2017-11-09 04:14:21,,0,4,9
10409,1,1,34,104,2017-11-08 23:47:52,,0,23,8
21892,2,1,10,77,2017-11-08 14:56:04,,0,14,8
9495,1,1,32,55,2017-11-07 15:36:22,,0,15,7
8522,11,1,46,86,2017-11-09 09:42:56,,0,9,9
14121,1,1,10,80,2017-11-08 10:39:02,,0,10,8
5944,14,1,25,64,2017-11-09 06:16:00,,0,6,9
833,17,1,19,24,2017-11-06 16:24:09,,0,16,6
21600,1,1,13,133,2017-11-07 01:12:57,,0,1,7
18386,14,1,22,64,2017-11-06 17:18:15,,0,17,6
12038,2,1,19,40,2017-11-07 22:46:54,,0,22,7
18618,17,1,36,24,2017-11-08 02:38:22,,0,2,8
15828,2,1,13,40,2017-11-08 15:10:41,,0,15,8
2037,2,1,20,43,2017-11-07 04:11:04,,0,4,7
6136,2,1,13,77,2017-11-09 06:34:31,,0,6,9
8246,7,1,19,38,2017-11-09 13:27:50,,0,13,9
20739,2,1,19,43,2017-11-09 02:44:14,,0,2,9
17790,12,1,13,146,2017-11-07 15:34:03,,0,15,7
1056,1,1,1,144,2017-11-07 10:43:47,,0,10,7
8436,12,1,13,146,2017-11-07 12:19:56,,0,12,7
3555,14,1,17,79,2017-11-07 03:20:06,,0,3,7
5247,8,1,17,126,2017-11-08 13:45:02,,0,13,8
15383,11,1,22,64,2017-11-07 21:27:33,,0,21,7
7285,11,1,19,64,2017-11-08 14:15:26,,0,14,8
4362,1,1,15,60,2017-11-08 07:59:06,,0,7,8
11170,8,1,19,54,2017-11-09 13:32:21,,0,13,9
10480,6,1,17,12,2017-11-09 09:50:17,,0,9,9
18115,27,1,13,34,2017-11-07 07:20:12,,0,7,7
860,1,1,13,55,2017-11-08 10:05:59,,0,10,8
22272,11,1,13,45,2017-11-09 12:04:22,,0,12,9
13867,8,1,13,14,2017-11-09 02:03:04,,0,2,9
27147,14,1,36,76,2017-11-09 01:29:56,,0,1,9
20903,6,2,22,12,2017-11-09 13:06:36,,0,13,9
21686,13,1,19,105,2017-11-09 14:43:21,,0,14,9
2370,23,2,12,13,2017-11-09 13:26:39,,0,13,9
13245,40,1,19,87,2017-11-09 13:25:58,,0,13,9
21058,1,1,13,52,2017-11-08 13:15:22,,0,13,8
13782,90,1,19,8,2017-11-09 10:02:16,,0,10,9
14426,17,1,22,14,2017-11-07 00:47:18,,0,0,7
17540,17,1,20,14,2017-11-09 07:07:23,,0,7,9
27977,7,1,13,38,2017-11-08 13:50:26,,0,13,8
20393,14,1,19,64,2017-11-08 00:36:39,,0,0,8
9014,2,1,19,35,2017-11-08 18:09:10,,0,18,8
1314,14,1,40,106,2017-11-09 03:41:46,,0,3,9
825,7,1,19,38,2017-11-08 08:05:08,,0,8,8
21595,0,2,13,28,2017-11-08 16:31:54,,0,16,8
7619,2,1,36,156,2017-11-07 13:13:32,,0,13,7
25581,2,1,22,77,2017-11-07 12:08:51,,0,12,7
5053,0,1,13,33,2017-11-07 17:28:35,,0,17,7
5354,1,1,22,104,2017-11-07 12:42:27,,0,12,7
4440,14,1,30,70,2017-11-09 10:32:56,,0,10,9
1177,1,1,19,25,2017-11-08 14:24:11,,0,14,8
14824,8,1,19,142,2017-11-08 03:40:56,,0,3,8
8908,1,2,8,25,2017-11-07 12:44:57,,0,12,7
26445,2,1,110,110,2017-11-07 03:28:15,,0,3,7
21989,14,1,19,64,2017-11-06 17:49:28,,0,17,6
12592,7,1,18,38,2017-11-08 07:31:22,,0,7,8
1693,1,1,19,60,2017-11-07 12:16:27,,0,12,7
5090,0,1,8,20,2017-11-09 00:41:10,,0,0,9
12875,58,1,23,138,2017-11-08 05:03:02,,0,5,8
23617,19,1,13,67,2017-11-07 12:37:36,,0,12,7
1486,17,1,19,14,2017-11-07 06:12:02,,0,6,7
19878,17,1,13,125,2017-11-08 23:56:15,,0,23,8
27214,2,1,13,77,2017-11-07 04:07:27,,0,4,7
769,1,1,13,144,2017-11-07 00:25:13,,0,0,7
11637,2,1,15,77,2017-11-08 16:27:37,,0,16,8
10537,8,1,22,33,2017-11-09 15:48:27,,0,15,9
9069,12,1,13,146,2017-11-07 03:05:28,,0,3,7
7876,5,1,13,138,2017-11-07 09:03:38,,0,9,7
13448,11,1,13,64,2017-11-08 09:03:49,,0,9,8
3530,14,1,19,64,2017-11-08 05:15:29,,0,5,8
9156,2,1,19,77,2017-11-07 05:57:04,,0,5,7
5563,12,1,8,146,2017-11-06 17:10:59,,0,17,6
7769,2,1,51,113,2017-11-07 02:11:25,,0,2,7
9488,2,1,13,20,2017-11-07 06:48:35,,0,6,7
14851,2,1,3,77,2017-11-07 12:41:09,,0,12,7
8379,8,1,19,57,2017-11-08 04:37:12,,0,4,8
25921,2,1,13,43,2017-11-07 04:25:04,,0,4,7
94,11,1,39,67,2017-11-07 03:40:52,,0,3,7
13152,14,1,35,123,2017-11-07 07:05:17,,0,7,7
14769,1,1,13,124,2017-11-08 10:37:08,,0,10,8
13157,11,1,18,55,2017-11-08 09:19:13,,0,9,8
30035,14,1,22,105,2017-11-09 09:47:52,,0,9,9
13249,7,1,13,38,2017-11-08 12:20:29,,0,12,8
10394,11,2,48,45,2017-11-09 10:50:33,,0,10,9
28571,1,1,18,60,2017-11-07 01:06:29,,0,1,7
21131,1,1,20,144,2017-11-07 04:30:40,,0,4,7
771,2,1,13,35,2017-11-09 02:25:36,,0,2,9
14119,2,1,23,51,2017-11-08 16:23:07,,0,16,8
16599,14,1,36,106,2017-11-07 12:30:20,,0,12,7
2751,2,1,19,77,2017-11-08 02:39:29,,0,2,8
15762,11,1,19,70,2017-11-08 12:29:20,,0,12,8
5801,2,1,19,77,2017-11-07 02:06:29,,0,2,7
21439,17,1,65,14,2017-11-09 10:16:19,,0,10,9
12071,10,1,27,154,2017-11-06 23:36:33,,0,23,6
24460,1,1,15,124,2017-11-07 09:13:17,,0,9,7
13922,19,1,17,147,2017-11-08 04:51:12,,0,4,8
7123,11,1,19,70,2017-11-07 05:45:05,,0,5,7
29963,11,1,17,45,2017-11-08 16:03:49,,0,16,8
11413,1,1,10,52,2017-11-08 16:59:48,,0,16,8
6783,1,1,13,60,2017-11-08 08:03:32,,0,8,8
20993,3,1,36,12,2017-11-08 02:44:47,,0,2,8
10537,11,2,19,70,2017-11-09 04:33:54,,0,4,9
11749,22,1,46,40,2017-11-08 02:59:27,,0,2,8
12636,2,1,19,142,2017-11-09 02:55:39,,0,2,9
21362,8,1,19,30,2017-11-09 13:54:37,,0,13,9
1004,8,1,13,54,2017-11-07 03:32:59,,0,3,7
17624,27,1,19,34,2017-11-09 15:37:15,,0,15,9
11154,13,1,52,33,2017-11-08 02:07:17,,0,2,8
17175,1,1,17,52,2017-11-09 15:03:56,,0,15,9
32705,11,1,13,48,2017-11-08 00:47:07,,0,0,8
14844,14,1,17,64,2017-11-08 15:13:19,,0,15,8
32777,14,1,17,64,2017-11-08 06:38:34,,0,6,8
22244,1,1,40,146,2017-11-09 07:33:25,,0,7,9
25762,11,1,19,13,2017-11-08 08:38:02,,0,8,8
7462,12,1,10,146,2017-11-09 06:06:32,,0,6,9
11453,2,1,19,77,2017-11-08 04:52:56,,0,4,8
9636,2,1,13,34,2017-11-08 13:48:30,,0,13,8
14820,22,1,13,40,2017-11-08 16:31:33,,0,16,8
22554,10,1,3,55,2017-11-07 00:12:34,,0,0,7
14769,8,1,22,130,2017-11-08 11:55:59,,0,11,8
11734,2,1,31,77,2017-11-08 04:51:33,,0,4,8
33165,25,1,46,24,2017-11-09 01:21:31,,0,1,9
20432,8,1,13,142,2017-11-09 04:02:10,,0,4,9
20251,2,1,22,77,2017-11-08 16:04:20,,0,16,8
986,14,1,39,149,2017-11-09 09:40:30,,0,9,9
25082,2,1,18,77,2017-11-08 11:22:27,,0,11,8
9080,11,1,19,48,2017-11-08 07:26:15,,0,7,8
11220,13,1,13,33,2017-11-07 00:56:05,,0,0,7
29663,14,1,34,64,2017-11-07 03:59:38,,0,3,7
8478,1,1,8,60,2017-11-06 17:20:24,,0,17,6
28656,2,1,10,113,2017-11-07 06:51:18,,0,6,7
25171,14,1,19,79,2017-11-07 02:38:46,,0,2,7
3857,0,1,36,6,2017-11-08 01:28:02,,0,1,8
9385,12,1,18,144,2017-11-07 15:35:04,,0,15,7
15947,8,1,13,127,2017-11-09 14:14:09,,0,14,9
11568,17,93,126,14,2017-11-07 08:09:18,,0,8,7
9151,14,1,19,64,2017-11-08 23:39:28,,0,23,8
8024,4,1,10,104,2017-11-07 08:12:28,,0,8,7
23238,14,1,17,64,2017-11-08 04:08:56,,0,4,8
24394,10,1,20,154,2017-11-07 22:43:07,,0,22,7
17488,1,1,15,124,2017-11-07 16:10:35,,0,16,7
7550,13,1,18,125,2017-11-08 01:03:17,,0,1,8
15761,11,2,13,37,2017-11-07 14:03:47,,0,14,7
18448,1,1,6,55,2017-11-06 16:58:26,,0,16,6
13668,13,1,19,126,2017-11-07 01:55:33,,0,1,7
24887,23,2,13,45,2017-11-07 04:50:41,,0,4,7
7788,6,2,13,12,2017-11-07 11:38:00,,0,11,7
918,13,1,51,125,2017-11-07 20:26:35,,0,20,7
20883,1,1,17,104,2017-11-08 09:13:29,,0,9,8
21013,19,1,19,67,2017-11-09 15:01:59,,0,15,9
12557,7,1,13,37,2017-11-09 09:26:06,,0,9,9
15478,17,1,6,14,2017-11-09 01:53:30,,0,1,9
2420,0,1,25,39,2017-11-07 10:39:14,,0,10,7
19748,8,1,30,142,2017-11-08 23:44:12,,0,23,8
18642,7,1,13,38,2017-11-07 04:44:18,,0,4,7
4784,11,1,46,70,2017-11-08 12:01:07,,0,12,8
14268,25,1,19,24,2017-11-08 10:21:22,,0,10,8
918,7,2,17,38,2017-11-08 00:12:42,,0,0,8
21994,17,1,18,14,2017-11-07 09:43:58,,0,9,7
16246,8,1,13,66,2017-11-06 23:38:01,,0,23,6
10315,2,1,19,77,2017-11-08 14:02:08,,0,14,8
4641,11,1,13,38,2017-11-07 14:19:48,,0,14,7
26176,14,1,18,79,2017-11-06 22:19:39,,0,22,6
4407,0,1,13,40,2017-11-08 14:43:06,,0,14,8
4048,28,1,19,53,2017-11-08 07:16:12,,0,7,8
6092,2,1,3,32,2017-11-08 23:38:23,,0,23,8
335,17,1,19,14,2017-11-08 13:16:06,,0,13,8
13513,11,1,19,7,2017-11-07 23:59:33,,0,23,7
918,12,1,18,146,2017-11-07 14:57:44,,0,14,7
6284,7,1,1,38,2017-11-06 22:51:40,,0,22,6
5901,17,1,34,125,2017-11-08 07:19:08,,0,7,8
21854,1,2,19,48,2017-11-07 12:33:17,,0,12,7
7450,14,1,11,106,2017-11-07 01:58:31,,0,1,7
13515,14,1,19,76,2017-11-09 04:35:45,,0,4,9
3385,2,1,36,48,2017-11-07 01:12:04,,0,1,7
25732,25,1,22,24,2017-11-06 23:00:18,,0,23,6
21637,8,1,36,90,2017-11-08 09:38:00,,0,9,8
4001,2,1,19,122,2017-11-08 04:57:41,,0,4,8
10472,8,1,18,142,2017-11-07 15:53:42,,0,15,7
29277,1,1,19,52,2017-11-07 06:22:22,,0,6,7
9166,20,1,40,57,2017-11-07 16:20:59,,0,16,7
613,11,1,12,159,2017-11-08 11:19:55,,0,11,8
896,26,1,13,40,2017-11-08 15:50:38,,0,15,8
26445,1,1,13,48,2017-11-08 17:48:00,,0,17,8
10297,1,1,13,52,2017-11-07 10:13:37,,0,10,7
20470,13,1,23,18,2017-11-09 15:04:47,,0,15,9
21686,1,1,6,146,2017-11-08 10:14:28,,0,10,8
15952,2,1,19,77,2017-11-08 08:22:40,,0,8,8
20883,82,1,13,101,2017-11-09 13:12:58,,0,13,9
19274,12,1,8,108,2017-11-07 11:02:04,,0,11,7
8590,11,1,28,48,2017-11-09 01:09:21,,0,1,9
19056,2,1,13,43,2017-11-08 11:10:44,,0,11,8
16910,22,1,30,40,2017-11-08 10:41:08,,0,10,8
18637,1,1,51,124,2017-11-07 15:47:53,,0,15,7
1108,11,1,19,45,2017-11-07 01:09:18,,0,1,7
20125,2,1,19,77,2017-11-07 09:03:26,,0,9,7
21007,19,1,32,67,2017-11-09 15:47:22,,0,15,9
25865,1,1,19,146,2017-11-07 09:08:10,,0,9,7
6325,20,1,22,31,2017-11-07 12:43:53,,0,12,7
7520,17,1,36,125,2017-11-07 07:26:21,,0,7,7
4732,11,1,13,70,2017-11-07 02:28:25,,0,2,7
321,1,1,3,146,2017-11-08 17:28:40,,0,17,8
6300,1,1,17,146,2017-11-08 15:02:20,,0,15,8
24277,14,1,19,79,2017-11-07 14:30:00,,0,14,7
21857,2,1,19,77,2017-11-07 00:14:17,,0,0,7
22510,9,1,19,80,2017-11-07 11:31:45,,0,11,7
2177,11,1,19,64,2017-11-09 01:05:12,,0,1,9
16916,8,1,10,142,2017-11-08 09:55:04,,0,9,8
19055,24,1,19,67,2017-11-07 12:55:59,,0,12,7
29822,11,1,18,45,2017-11-08 16:06:04,,0,16,8
7662,13,1,17,126,2017-11-09 15:53:49,,0,15,9
13605,19,1,13,147,2017-11-07 14:06:14,,0,14,7
24613,2,1,13,43,2017-11-08 08:43:22,,0,8,8
14489,2,1,19,43,2017-11-09 09:58:39,,0,9,9
33508,1,1,51,144,2017-11-09 07:57:49,,0,7,9
1274,8,1,40,156,2017-11-07 19:37:03,,0,19,7
26832,17,1,28,14,2017-11-07 15:58:27,,0,15,7
7390,14,1,13,79,2017-11-09 09:28:13,,0,9,9
19108,58,1,8,138,2017-11-08 15:58:51,,0,15,8
6734,11,1,19,45,2017-11-09 02:12:08,,0,2,9
13544,6,1,15,12,2017-11-09 04:34:41,,0,4,9
16109,11,1,19,85,2017-11-08 22:53:54,,0,22,8
14395,1,1,3,124,2017-11-07 14:02:42,,0,14,7
24224,0,1,36,104,2017-11-07 09:23:14,,0,9,7
20995,17,1,13,14,2017-11-08 00:39:18,,0,0,8
8514,11,1,19,45,2017-11-06 17:23:42,,0,17,6
21369,17,1,23,103,2017-11-07 07:50:00,,0,7,7
18276,1,1,18,59,2017-11-07 08:56:48,,0,8,7
28096,154,93,126,94,2017-11-07 14:22:51,,0,14,7
23557,17,1,1,14,2017-11-08 05:14:27,,0,5,8
9608,16,2,17,77,2017-11-08 15:46:12,,0,15,8
13671,8,1,13,107,2017-11-07 10:12:39,,0,10,7
34525,12,1,13,146,2017-11-08 18:55:30,,0,18,8
20693,1,1,25,60,2017-11-09 08:47:20,,0,8,9
2448,14,1,22,64,2017-11-07 06:26:43,,0,6,7
12923,2,1,19,105,2017-11-08 16:50:50,,0,16,8
12839,17,1,1,130,2017-11-08 02:36:40,,0,2,8
16368,13,1,19,33,2017-11-07 16:36:08,,0,16,7
6553,14,1,13,64,2017-11-08 22:26:24,,0,22,8
13438,2,1,17,77,2017-11-07 06:21:07,,0,6,7
21686,17,1,13,130,2017-11-09 15:47:15,,0,15,9
7475,1,1,13,52,2017-11-09 13:54:54,,0,13,9
8645,14,1,19,76,2017-11-09 13:50:22,,0,13,9
19917,11,1,18,86,2017-11-08 15:08:09,,0,15,8
16076,14,1,48,64,2017-11-09 03:53:44,,0,3,9
17333,20,1,19,31,2017-11-06 22:22:56,,0,22,6
9385,22,1,27,40,2017-11-08 12:23:52,,0,12,8
9416,10,1,19,25,2017-11-09 08:09:01,,0,8,9
26784,19,1,19,67,2017-11-07 05:53:23,,0,5,7
21741,19,1,19,67,2017-11-08 20:55:46,,0,20,8
14051,2,1,30,126,2017-11-09 07:51:14,,0,7,9
7795,2,1,41,101,2017-11-08 00:07:19,,0,0,8
4187,16,1,19,77,2017-11-09 03:00:02,,0,3,9
901,8,1,19,30,2017-11-09 12:33:01,,0,12,9
4187,10,1,18,35,2017-11-09 09:28:00,,0,9,9
17504,1,1,25,146,2017-11-08 06:25:57,,0,6,8
24247,17,1,18,14,2017-11-08 14:35:37,,0,14,8
28538,13,1,19,33,2017-11-07 07:25:21,,0,7,7
3361,11,1,19,113,2017-11-09 10:59:22,,0,10,9
29705,21,1,19,158,2017-11-07 09:25:49,,0,9,7
18895,14,1,22,64,2017-11-07 17:14:51,,0,17,7
14087,14,1,23,64,2017-11-08 06:10:26,,0,6,8
10429,2,1,19,77,2017-11-09 00:54:33,,0,0,9
18163,12,1,15,146,2017-11-07 15:16:29,,0,15,7
9485,1,1,13,104,2017-11-07 15:16:08,,0,15,7
26019,14,1,25,64,2017-11-07 03:50:17,,0,3,7
7009,1,1,17,133,2017-11-09 04:54:02,,0,4,9
24737,1,1,19,48,2017-11-07 00:32:48,,0,0,7
13993,2,1,25,126,2017-11-08 19:23:01,,0,19,8
31553,11,1,13,13,2017-11-08 14:35:18,,0,14,8
14135,17,1,10,14,2017-11-07 00:32:04,,0,0,7
355,1,1,18,146,2017-11-09 08:00:26,,0,8,9
7873,1,2,13,48,2017-11-07 06:20:07,,0,6,7
6730,2,1,22,77,2017-11-08 07:41:19,,0,7,8
18850,0,2,6,33,2017-11-08 10:31:39,,0,10,8
6558,17,1,3,103,2017-11-08 14:22:29,,0,14,8
29651,8,1,36,54,2017-11-07 15:30:32,,0,15,7
19312,17,1,19,14,2017-11-09 14:25:58,,0,14,9
30116,2,1,9,149,2017-11-07 18:52:45,,0,18,7
9894,10,1,13,81,2017-11-08 11:17:46,,0,11,8
2635,8,1,1,90,2017-11-08 03:22:12,,0,3,8
17113,20,1,19,57,2017-11-09 13:51:56,,0,13,9
16201,10,1,13,81,2017-11-09 13:33:10,,0,13,9
18410,9,1,13,18,2017-11-07 13:01:30,,0,13,7
18916,7,1,17,37,2017-11-08 15:33:16,,0,15,8
25159,25,1,19,146,2017-11-08 05:54:58,,0,5,8
16305,8,1,18,142,2017-11-08 19:13:28,,0,19,8
28432,14,1,19,64,2017-11-08 12:00:53,,0,12,8
7296,13,1,19,126,2017-11-09 07:58:15,,0,7,9
23983,17,1,19,125,2017-11-07 15:28:53,,0,15,7
12758,1,1,12,55,2017-11-08 05:31:05,,0,5,8
20643,17,1,10,33,2017-11-08 13:57:26,,0,13,8
32576,1,1,23,60,2017-11-08 08:07:30,,0,8,8
11420,2,1,27,77,2017-11-08 13:03:45,,0,13,8
7414,8,1,18,63,2017-11-08 11:02:28,,0,11,8
15834,0,1,19,33,2017-11-09 08:25:39,,0,8,9
16703,8,1,25,63,2017-11-09 08:37:15,,0,8,9
5956,6,1,3,12,2017-11-09 15:13:39,,0,15,9
21601,2,1,46,35,2017-11-08 14:10:28,,0,14,8
18999,11,2,52,70,2017-11-09 11:44:55,,0,11,9
4304,6,1,13,12,2017-11-09 11:07:36,,0,11,9
17755,11,1,20,37,2017-11-07 18:28:14,,0,18,7
4615,14,1,36,64,2017-11-07 14:48:19,,0,14,7
20908,2,2,9,121,2017-11-09 08:58:19,,0,8,9
7691,11,2,9,45,2017-11-09 13:59:23,,0,13,9
15815,11,1,19,91,2017-11-09 12:27:10,,0,12,9
16823,25,1,19,146,2017-11-08 23:03:25,,0,23,8
28847,1,1,19,60,2017-11-09 03:37:31,,0,3,9
926,1,1,8,55,2017-11-07 07:31:45,,0,7,7
27773,13,1,13,125,2017-11-07 10:58:42,,0,10,7
16229,1,1,22,48,2017-11-09 13:34:08,,0,13,9
18082,5,1,23,138,2017-11-08 09:36:54,,0,9,8
28038,2,1,16,77,2017-11-09 01:26:59,,0,1,9
21860,1,1,27,48,2017-11-09 02:20:28,,0,2,9
415,12,1,32,146,2017-11-08 05:02:21,,0,5,8
20105,8,1,22,33,2017-11-08 07:24:55,,0,7,8
13006,12,1,19,108,2017-11-09 14:26:53,,0,14,9
32360,13,1,18,105,2017-11-08 01:38:55,,0,1,8
11712,17,1,11,14,2017-11-07 00:19:48,,0,0,7
9021,25,1,8,71,2017-11-08 23:31:17,,0,23,8
2062,1,1,19,144,2017-11-07 07:56:43,,0,7,7
12387,0,1,13,39,2017-11-09 03:40:09,,0,3,9
14557,13,1,13,33,2017-11-09 14:22:44,,0,14,9
16342,13,1,23,143,2017-11-09 07:39:44,,0,7,9
7978,13,1,19,97,2017-11-09 14:29:35,,0,14,9
1019,2,1,22,105,2017-11-09 05:10:17,,0,5,9
14687,11,1,19,45,2017-11-07 12:58:11,,0,12,7
180,11,2,42,70,2017-11-07 04:09:06,,0,4,7
4841,14,1,19,70,2017-11-07 14:05:58,,0,14,7
28463,7,1,17,38,2017-11-09 06:33:14,,0,6,9
31771,1,2,18,60,2017-11-08 12:03:49,,0,12,8
16101,11,2,48,67,2017-11-08 08:10:11,,0,8,8
14919,7,1,17,38,2017-11-09 04:20:26,,0,4,9
8441,8,1,19,57,2017-11-08 12:41:44,,0,12,8
8647,7,1,19,38,2017-11-07 08:02:09,,0,8,7
2039,11,1,13,159,2017-11-08 02:04:47,,0,2,8
21248,2,1,1,48,2017-11-07 06:09:14,,0,6,7
3019,1,1,17,60,2017-11-07 06:23:29,,0,6,7
16143,2,1,13,40,2017-11-09 00:09:57,,0,0,9
13147,1,1,10,146,2017-11-08 03:44:09,,0,3,8
6699,11,1,18,48,2017-11-09 15:42:35,,0,15,9
14094,2,1,10,149,2017-11-07 12:30:41,,0,12,7
3888,2,2,48,35,2017-11-07 10:34:47,,0,10,7
975,1,1,15,60,2017-11-08 02:30:48,,0,2,8
16703,14,1,4,76,2017-11-09 02:32:34,,0,2,9
6492,14,1,19,149,2017-11-07 13:18:44,,0,13,7
4352,2,1,19,77,2017-11-09 03:31:20,,0,3,9
9495,6,1,19,12,2017-11-09 12:32:22,,0,12,9
6055,21,1,45,158,2017-11-07 08:36:33,,0,8,7
18540,9,1,18,104,2017-11-09 04:59:27,,0,4,9
28413,2,1,48,77,2017-11-07 04:34:19,,0,4,7
926,17,1,19,125,2017-11-08 10:14:41,,0,10,8
21253,25,1,19,24,2017-11-09 05:07:17,,0,5,9
7198,19,1,17,147,2017-11-08 17:10:33,,0,17,8
11544,6,1,50,12,2017-11-09 12:12:51,,0,12,9
31817,14,1,25,64,2017-11-08 00:54:48,,0,0,8
30090,11,1,1,45,2017-11-08 12:13:25,,0,12,8
9112,8,1,19,126,2017-11-08 02:18:56,,0,2,8
18716,2,1,13,77,2017-11-09 02:23:44,,0,2,9
25258,8,1,23,58,2017-11-09 15:19:58,,0,15,9
21426,25,1,13,24,2017-11-09 00:00:37,,0,0,9
18401,11,2,5,70,2017-11-09 08:32:24,,0,8,9
29346,17,1,15,14,2017-11-09 07:30:54,,0,7,9
4342,11,1,13,45,2017-11-08 11:12:10,,0,11,8
5186,12,1,19,146,2017-11-09 03:00:21,,0,3,9
10394,11,1,19,64,2017-11-07 14:13:32,,0,14,7
6371,2,1,1,77,2017-11-09 06:35:51,,0,6,9
11880,11,1,10,86,2017-11-08 03:56:05,,0,3,8
7360,58,1,48,138,2017-11-08 08:14:50,,0,8,8
8733,8,2,13,33,2017-11-06 23:12:37,,0,23,6
12144,25,1,3,24,2017-11-07 08:51:41,,0,8,7
6163,11,1,10,37,2017-11-07 18:33:16,,0,18,7
918,11,1,20,70,2017-11-08 17:34:00,,0,17,8
6588,12,1,25,146,2017-11-07 11:36:07,,0,11,7
26913,0,2,9,40,2017-11-07 14:45:31,,0,14,7
22195,8,1,19,58,2017-11-09 05:24:30,,0,5,9
21152,11,1,19,67,2017-11-08 08:12:29,,0,8,8
24857,0,1,19,33,2017-11-07 13:01:00,,0,13,7
21393,11,1,19,7,2017-11-08 03:41:07,,0,3,8
17118,14,1,19,64,2017-11-07 11:25:36,,0,11,7
33395,1,1,46,100,2017-11-09 00:44:41,,0,0,9
7792,11,1,39,64,2017-11-06 22:21:55,,0,22,6
12188,7,1,10,38,2017-11-08 16:17:25,,0,16,8
16109,1,1,17,146,2017-11-08 14:28:01,,0,14,8
3957,1,1,19,109,2017-11-09 05:44:07,,0,5,9
31420,58,1,19,138,2017-11-07 23:51:38,,0,23,7
3867,23,1,13,13,2017-11-08 12:19:29,,0,12,8
13618,1,1,23,52,2017-11-09 04:45:31,,0,4,9
2992,8,1,17,33,2017-11-07 23:48:21,,0,23,7
4354,0,1,13,125,2017-11-07 09:22:21,,0,9,7
9484,10,1,28,81,2017-11-09 00:44:32,,0,0,9
12761,4,1,20,104,2017-11-08 05:50:56,,0,5,8
8467,2,1,19,77,2017-11-08 01:14:46,,0,1,8
20992,2,1,19,77,2017-11-09 05:09:57,,0,5,9
34486,1,1,19,146,2017-11-09 05:38:08,,0,5,9
12649,11,1,18,45,2017-11-07 15:35:18,,0,15,7
16181,11,1,18,85,2017-11-07 16:04:31,,0,16,7
20850,11,1,19,48,2017-11-07 12:26:05,,0,12,7
5713,27,1,6,34,2017-11-07 13:19:18,,0,13,7
18541,1,1,17,25,2017-11-08 03:03:46,,0,3,8
24168,5,1,19,138,2017-11-07 17:26:06,,0,17,7
3867,2,1,13,77,2017-11-09 00:06:05,,0,0,9
18152,0,1,15,33,2017-11-08 00:43:40,,0,0,8
918,2,1,19,105,2017-11-06 23:42:49,,0,23,6
2786,17,1,22,14,2017-11-09 03:44:18,,0,3,9
6875,14,1,20,106,2017-11-07 04:09:05,,0,4,7
20370,11,1,19,70,2017-11-09 11:31:12,,0,11,9
28138,1,1,19,55,2017-11-07 15:33:48,,0,15,7
3413,10,1,19,144,2017-11-06 22:48:44,,0,22,6
28071,11,1,19,7,2017-11-09 02:07:01,,0,2,9
15242,14,1,48,76,2017-11-09 13:43:26,,0,13,9
6262,1,1,13,48,2017-11-08 15:46:51,,0,15,8
5332,11,1,13,113,2017-11-07 03:47:12,,0,3,7
2223,11,1,13,45,2017-11-08 03:46:43,,0,3,8
11647,17,1,13,14,2017-11-08 09:52:13,,0,9,8
12980,17,1,19,14,2017-11-09 13:35:09,,0,13,9
19220,11,1,6,86,2017-11-09 15:01:21,,0,15,9
10342,2,1,18,110,2017-11-07 01:18:39,,0,1,7
14686,8,1,8,156,2017-11-07 10:46:57,,0,10,7
