ip,app,device,os,channel,click_time,attributed_time,is_attributed,hour,day
8513,11,1,9,52,2017-11-09 12:16:33,,0,12,9
11823,8,1,27,156,2017-11-07 13:41:07,,0,13,7
2805,2,1,9,105,2017-11-08 01:08:13,,0,1,8
926,11,1,13,45,2017-11-09 06:43:28,,0,6,9
7514,8,1,13,54,2017-11-06 17:11:38,,0,17,6
21930,2,1,27,77,2017-11-07 00:49:25,,0,0,7
11423,2,1,19,105,2017-11-07 08:58:44,,0,8,7
6590,11,1,8,37,2017-11-08 05:53:22,,0,5,8
9493,1,1,22,48,2017-11-09 05:09:38,,0,5,9
7994,12,1,19,146,2017-11-08 08:55:43,,0,8,8
14305,10,1,6,84,2017-11-09 06:58:01,,0,6,9
10726,10,1,17,35,2017-11-08 13:57:27,,0,13,8
17206,13,1,20,105,2017-11-06 23:59:01,,0,23,6
13673,14,1,15,116,2017-11-07 10:06:51,,0,10,7
31852,11,1,36,86,2017-11-08 10:27:27,,0,10,8
9156,1,1,18,144,2017-11-09 04:11:25,,0,4,9
1491,8,1,13,30,2017-11-09 09:37:25,,0,9,9
31818,14,1,17,79,2017-11-08 08:02:40,,0,8,8
17026,14,1,13,37,2017-11-06 16:52:10,,0,16,6
7973,2,1,19,77,2017-11-07 13:21:44,,0,13,7
20210,11,1,28,13,2017-11-07 13:21:18,,0,13,7
21476,2,1,19,149,2017-11-08 05:55:46,,0,5,8
20823,8,1,30,54,2017-11-07 06:00:18,,0,6,7
18995,12,1,14,144,2017-11-08 15:34:46,,0,15,8
10869,2,1,19,77,2017-11-09 04:26:40,,0,4,9
14481,31,1,22,103,2017-11-09 09:40:52,,0,9,9
16378,17,1,17,14,2017-11-09 06:53:31,,0,6,9
15655,0,1,12,33,2017-11-07 23:44:55,,0,23,7
7316,17,1,18,24,2017-11-08 11:47:41,,0,11,8
10957,2,1,25,113,2017-11-06 19:03:04,,0,19,6
11758,11,1,19,13,2017-11-09 13:45:47,,0,13,9
10288,17,1,36,14,2017-11-07 01:30:55,,0,1,7
29791,17,1,19,24,2017-11-08 19:18:21,,0,19,8
18153,8,1,13,57,2017-11-08 07:33:20,,0,7,8
16175,2,1,19,122,2017-11-07 00:10:52,,0,0,7
2798,2,1,18,77,2017-11-08 10:48:44,,0,10,8
25332,2,1,22,18,2017-11-07 15:48:24,,0,15,7
24896,2,1,3,77,2017-11-09 05:52:36,,0,5,9
11734,17,1,19,33,2017-11-09 02:33:02,,0,2,9
13756,8,1,19,63,2017-11-09 11:15:01,,0,11,9
16173,11,1,13,85,2017-11-08 00:57:02,,0,0,8
9794,2,1,30,77,2017-11-08 09:11:52,,0,9,8
11949,19,1,13,67,2017-11-09 12:04:24,,0,12,9
14731,14,1,19,0,2017-11-09 11:53:26,,0,11,9
26543,2,1,8,77,2017-11-09 07:57:44,,0,7,9
24246,19,1,25,67,2017-11-09 12:57:35,,0,12,9
9385,2,1,19,77,2017-11-07 00:22:22,,0,0,7
3878,2,1,19,77,2017-11-08 00:52:47,,0,0,8
11427,2,1,8,77,2017-11-07 03:27:59,,0,3,7
16048,10,1,19,81,2017-11-08 12:09:05,,0,12,8
19670,14,1,18,64,2017-11-09 13:58:09,,0,13,9
6841,2,1,3,77,2017-11-09 04:45:36,,0,4,9
14820,8,1,17,63,2017-11-07 13:12:15,,0,13,7
314,13,1,3,95,2017-11-08 13:58:55,,0,13,8
33416,1,1,40,59,2017-11-09 11:04:23,,0,11,9
3239,11,1,23,67,2017-11-08 04:12:53,,0,4,8
1517,58,1,40,138,2017-11-06 17:30:36,,0,17,6
21607,24,1,13,67,2017-11-07 05:04:19,,0,5,7
7193,14,1,6,23,2017-11-08 02:38:21,,0,2,8
28614,2,1,13,77,2017-11-09 01:42:34,,0,1,9
13072,43,0,71,94,2017-11-07 12:42:13,,0,12,7
19477,8,1,13,57,2017-11-08 15:15:53,,0,15,8
31643,1,1,16,100,2017-11-08 23:12:36,,0,23,8
22337,5,1,8,138,2017-11-07 10:24:36,,0,10,7
20883,2,2,6,133,2017-11-07 23:49:38,,0,23,7
23578,14,1,17,32,2017-11-07 09:53:55,,0,9,7
9495,2,1,19,77,2017-11-09 03:20:09,,0,3,9
6775,14,1,26,79,2017-11-09 08:06:55,,0,8,9
24464,25,1,19,24,2017-11-09 07:15:00,,0,7,9
4848,8,1,13,54,2017-11-06 16:35:54,,0,16,6
12790,11,1,36,150,2017-11-08 02:31:39,,0,2,8
7647,13,1,19,126,2017-11-08 20:48:21,,0,20,8
3378,24,1,13,67,2017-11-09 06:36:01,,0,6,9
26771,7,1,13,38,2017-11-08 17:55:36,,0,17,8
9129,12,1,32,146,2017-11-08 10:22:33,,0,10,8
27500,2,1,22,7,2017-11-07 13:42:43,,0,13,7
14292,2,1,9,43,2017-11-06 17:09:29,,0,17,6
22043,2,1,6,113,2017-11-08 10:25:12,,0,10,8
27883,11,1,10,45,2017-11-07 07:26:12,,0,7,7
11371,11,1,16,159,2017-11-07 11:58:04,,0,11,7
30447,0,1,13,40,2017-11-08 04:55:41,,0,4,8
27245,20,1,13,57,2017-11-09 07:12:58,,0,7,9
20751,2,1,10,77,2017-11-09 04:41:53,,0,4,9
4725,1,1,35,124,2017-11-08 03:44:00,,0,3,8
18907,1,1,19,48,2017-11-08 10:52:48,,0,10,8
9367,11,1,13,86,2017-11-08 14:45:26,,0,14,8
10875,11,1,13,61,2017-11-09 09:11:55,,0,9,9
24596,14,1,19,32,2017-11-09 01:49:37,,0,1,9
7526,2,1,13,77,2017-11-08 09:12:16,,0,9,8
17183,14,1,19,37,2017-11-09 02:41:53,,0,2,9
14185,11,1,17,67,2017-11-07 17:34:45,,0,17,7
12833,11,1,13,70,2017-11-08 06:39:08,,0,6,8
16948,11,1,25,64,2017-11-09 14:32:16,,0,14,9
18907,0,1,2,5,2017-11-07 13:40:50,,0,13,7
1143,11,1,18,64,2017-11-08 15:21:49,,0,15,8
10970,2,1,15,51,2017-11-07 10:37:22,,0,10,7
14006,14,1,19,64,2017-11-07 17:49:12,,0,17,7
30157,1,1,6,60,2017-11-08 06:39:35,,0,6,8
26678,11,1,19,64,2017-11-08 06:25:05,,0,6,8
30897,2,1,20,51,2017-11-08 05:51:27,,0,5,8
2111,17,1,19,103,2017-11-09 13:03:16,,0,13,9
9228,2,1,13,51,2017-11-08 05:08:13,,0,5,8
17455,2,1,18,77,2017-11-08 03:02:52,,0,3,8
31,1,1,22,109,2017-11-07 01:25:18,,0,1,7
814,26,1,30,25,2017-11-07 04:31:40,,0,4,7
10509,8,1,13,33,2017-11-09 12:27:57,,0,12,9
7618,8,1,13,33,2017-11-07 22:29:25,,0,22,7
6514,0,1,22,133,2017-11-09 13:48:56,,0,13,9
476,14,1,18,40,2017-11-09 14:33:25,,0,14,9
10921,11,1,13,91,2017-11-08 17:07:51,,0,17,8
20600,2,1,27,113,2017-11-08 22:57:46,,0,22,8
8749,17,1,19,24,2017-11-07 07:50:20,,0,7,7
14034,27,1,18,34,2017-11-07 03:01:11,,0,3,7
14965,17,1,19,24,2017-11-08 09:44:15,,0,9,8
926,14,1,13,37,2017-11-07 16:23:17,,0,16,7
17968,1,1,22,109,2017-11-07 12:17:03,,0,12,7
24331,1,1,14,66,2017-11-07 00:45:32,,0,0,7
19470,6,1,13,12,2017-11-09 08:21:01,,0,8,9
15363,6,2,13,12,2017-11-09 15:27:06,,0,15,9
10265,14,1,19,116,2017-11-08 03:16:47,,0,3,8
9529,2,1,15,122,2017-11-09 12:09:57,,0,12,9
18817,13,1,19,109,2017-11-07 11:40:14,,0,11,7
33146,17,1,13,24,2017-11-09 08:20:36,,0,8,9
33745,17,1,15,14,2017-11-09 08:25:34,,0,8,9
9563,1,2,46,48,2017-11-08 13:23:05,,0,13,8
24786,8,1,19,142,2017-11-08 11:27:17,,0,11,8
29264,13,1,6,109,2017-11-08 03:50:54,,0,3,8
254,2,1,6,142,2017-11-07 01:29:12,,0,1,7
19431,11,1,13,113,2017-11-09 03:12:30,,0,3,9
5972,21,1,13,21,2017-11-09 12:38:56,,0,12,9
10103,5,1,19,28,2017-11-07 01:23:53,,0,1,7
8461,2,1,13,77,2017-11-09 13:43:58,,0,13,9
3329,8,1,20,126,2017-11-09 10:42:22,,0,10,9
16462,7,1,8,38,2017-11-06 17:32:58,,0,17,6
918,14,1,18,64,2017-11-08 14:41:49,,0,14,8
9495,1,1,36,48,2017-11-08 15:17:30,,0,15,8
14506,12,1,13,146,2017-11-08 12:51:21,,0,12,8
5013,2,1,19,77,2017-11-08 04:35:43,,0,4,8
5757,8,1,19,57,2017-11-07 03:11:33,,0,3,7
31366,14,1,19,0,2017-11-08 05:59:54,,0,5,8
29934,17,1,8,14,2017-11-07 06:23:55,,0,6,7
12913,1,1,19,146,2017-11-09 05:40:41,,0,5,9
32235,2,1,16,77,2017-11-09 00:41:48,,0,0,9
7339,12,1,9,146,2017-11-07 23:44:03,,0,23,7
29827,1,1,13,144,2017-11-07 02:12:32,,0,2,7
12714,8,1,20,126,2017-11-08 10:32:06,,0,10,8
2661,17,1,19,125,2017-11-07 07:06:27,,0,7,7
30674,2,1,18,77,2017-11-08 12:54:51,,0,12,8
26445,2,1,19,35,2017-11-08 15:00:24,,0,15,8
24263,11,1,19,150,2017-11-08 00:15:04,,0,0,8
18900,2,1,19,149,2017-11-07 18:19:43,,0,18,7
15408,22,1,19,40,2017-11-07 03:26:42,,0,3,7
235,2,1,6,7,2017-11-07 15:00:07,,0,15,7
12759,14,1,19,70,2017-11-09 04:46:31,,0,4,9
17097,11,1,19,64,2017-11-07 09:18:03,,0,9,7
5944,17,96,127,120,2017-11-08 02:37:40,,0,2,8
15718,1,1,17,104,2017-11-08 08:59:26,,0,8,8
8441,8,1,18,142,2017-11-08 14:59:47,,0,14,8
3296,8,1,17,126,2017-11-08 09:41:10,,0,9,8
28044,11,1,19,45,2017-11-09 03:00:33,,0,3,9
8461,8,1,19,126,2017-11-07 12:06:24,,0,12,7
12833,26,1,19,40,2017-11-08 04:34:09,,0,4,8
16394,13,1,10,105,2017-11-08 07:49:51,,0,7,8
12967,13,1,20,109,2017-11-07 13:42:28,,0,13,7
10489,11,1,13,91,2017-11-08 14:01:30,,0,14,8
11074,1,1,13,146,2017-11-09 08:58:24,,0,8,9
2636,17,1,19,125,2017-11-07 07:58:16,,0,7,7
17335,2,1,13,101,2017-11-08 00:10:13,,0,0,8
8251,17,1,19,24,2017-11-09 07:37:53,,0,7,9
16152,13,1,13,105,2017-11-07 23:58:45,,0,23,7
8563,8,1,25,142,2017-11-08 23:03:22,,0,23,8
20496,1,1,32,146,2017-11-09 04:15:47,,0,4,9
16578,13,1,8,109,2017-11-07 04:51:34,,0,4,7
7645,14,1,13,37,2017-11-07 13:36:42,,0,13,7
21665,16,1,16,31,2017-11-09 13:03:28,,0,13,9
17439,2,1,22,113,2017-11-09 10:11:35,,0,10,9
2868,17,1,22,14,2017-11-07 03:18:54,,0,3,7
4300,14,2,13,64,2017-11-09 05:43:13,,0,5,9
12018,11,1,17,86,2017-11-07 09:51:23,,0,9,7
29592,14,1,46,64,2017-11-06 16:06:43,,0,16,6
846,14,1,18,64,2017-11-08 15:43:24,,0,15,8
15130,8,1,19,14,2017-11-09 09:58:07,,0,9,9
20021,2,1,22,142,2017-11-06 23:35:42,,0,23,6
20113,1,1,13,144,2017-11-07 10:34:25,,0,10,7
14292,8,1,13,127,2017-11-07 13:50:36,,0,13,7
25026,58,1,19,138,2017-11-07 04:50:14,,0,4,7
29448,0,1,1,33,2017-11-07 14:14:59,,0,14,7
9037,24,1,40,67,2017-11-07 10:07:22,,0,10,7
5825,14,1,19,37,2017-11-07 05:37:29,,0,5,7
29617,8,1,19,90,2017-11-07 17:55:58,,0,17,7
30266,13,1,13,105,2017-11-09 15:02:21,,0,15,9
2977,12,1,19,146,2017-11-08 23:26:50,,0,23,8
21440,58,1,13,138,2017-11-08 02:44:27,,0,2,8
28262,2,1,19,113,2017-11-07 02:20:56,,0,2,7
10439,2,1,17,48,2017-11-07 11:33:31,,0,11,7
4523,1,1,13,146,2017-11-07 04:12:55,,0,4,7
6598,10,1,13,35,2017-11-09 11:36:26,,0,11,9
15152,17,1,10,14,2017-11-08 11:08:39,,0,11,8
4711,2,1,19,77,2017-11-07 00:48:34,,0,0,7
27197,2,1,9,48,2017-11-06 19:03:46,,0,19,6
18180,17,1,13,14,2017-11-09 14:39:24,,0,14,9
21741,14,1,18,106,2017-11-09 10:40:33,,0,10,9
15138,23,2,16,13,2017-11-06 20:21:01,,0,20,6
17081,2,1,13,113,2017-11-09 13:16:55,,0,13,9
2984,1,1,6,6,2017-11-07 09:05:17,,0,9,7
24331,14,1,15,70,2017-11-06 22:26:02,,0,22,6
15770,14,1,46,79,2017-11-09 05:21:41,,0,5,9
21280,26,1,19,40,2017-11-08 06:15:56,,0,6,8
16283,14,1,13,64,2017-11-07 21:51:10,,0,21,7
27943,2,1,18,101,2017-11-09 09:17:38,,0,9,9
2131,14,1,13,64,2017-11-07 13:35:24,,0,13,7
28313,11,1,19,37,2017-11-07 09:51:02,,0,9,7
23768,14,1,19,106,2017-11-08 11:49:47,,0,11,8
6942,2,1,3,126,2017-11-08 13:30:51,,0,13,8
8140,17,1,19,24,2017-11-07 10:16:46,,0,10,7
5587,14,1,13,40,2017-11-09 03:22:13,,0,3,9
5104,57,1,19,8,2017-11-07 02:48:59,,0,2,7
18479,2,1,13,34,2017-11-09 03:32:08,,0,3,9
18616,6,1,13,12,2017-11-09 05:05:46,,0,5,9
11673,1,1,13,124,2017-11-07 09:38:07,,0,9,7
11601,17,1,13,14,2017-11-08 19:05:32,,0,19,8
33757,6,1,18,12,2017-11-09 07:10:59,,0,7,9
8064,14,1,8,64,2017-11-09 06:37:36,,0,6,9
33741,1,1,3,146,2017-11-09 10:06:58,,0,10,9
6277,5,1,107,138,2017-11-08 14:29:31,,0,14,8
1879,2,1,43,77,2017-11-09 04:01:55,,0,4,9
3022,2,1,13,35,2017-11-08 06:09:12,,0,6,8
18155,2,1,22,77,2017-11-07 16:31:13,,0,16,7
926,8,1,26,54,2017-11-08 13:24:58,,0,13,8
7496,8,1,34,57,2017-11-09 00:28:54,,0,0,9
18387,11,1,22,91,2017-11-09 07:11:45,,0,7,9
4602,17,1,13,14,2017-11-08 14:05:53,,0,14,8
6937,1,1,47,48,2017-11-08 21:59:07,,0,21,8
8432,1,1,17,60,2017-11-08 02:48:33,,0,2,8
16703,1,1,19,55,2017-11-07 09:45:58,,0,9,7
34850,14,1,25,116,2017-11-09 09:22:34,,0,9,9
34365,25,1,19,24,2017-11-09 02:09:36,,0,2,9
9834,10,1,22,43,2017-11-09 09:03:28,,0,9,9
189,17,1,1,14,2017-11-09 04:45:27,,0,4,9
11157,22,1,19,40,2017-11-09 11:11:12,,0,11,9
5440,2,1,32,77,2017-11-09 15:50:09,,0,15,9
255,25,1,19,24,2017-11-08 05:38:23,,0,5,8
17458,25,1,8,71,2017-11-07 12:13:50,,0,12,7
30431,2,1,9,77,2017-11-08 05:33:27,,0,5,8
18013,2,1,19,32,2017-11-09 04:25:00,,0,4,9
33551,8,1,19,126,2017-11-09 12:24:26,,0,12,9
11570,11,1,13,70,2017-11-09 10:12:40,,0,10,9
18822,2,1,53,35,2017-11-08 01:56:39,,0,1,8
23089,20,2,19,31,2017-11-08 09:28:28,,0,9,8
17037,14,1,13,70,2017-11-09 13:57:46,,0,13,9
3905,2,1,13,77,2017-11-09 06:13:59,,0,6,9
10202,59,1,15,80,2017-11-08 07:59:26,,0,7,8
22890,11,1,48,67,2017-11-07 15:38:37,,0,15,7
28847,1,1,13,144,2017-11-09 00:02:20,,0,0,9
11240,17,1,27,14,2017-11-09 11:45:56,,0,11,9
32898,2,1,30,77,2017-11-08 06:41:43,,0,6,8
11465,14,1,13,106,2017-11-07 14:06:00,,0,14,7
15331,26,1,13,25,2017-11-09 01:33:17,,0,1,9
18763,8,1,13,14,2017-11-08 15:09:11,,0,15,8
17467,0,1,18,12,2017-11-09 06:41:58,,0,6,9
17295,11,1,19,13,2017-11-09 02:57:06,,0,2,9
3690,10,1,13,25,2017-11-09 09:21:39,,0,9,9
12388,8,1,13,90,2017-11-09 09:55:16,,0,9,9
9142,7,2,9,38,2017-11-07 09:20:15,,0,9,7
2536,1,2,2,60,2017-11-07 11:28:15,,0,11,7
19316,2,1,23,122,2017-11-09 03:21:03,,0,3,9
7037,24,1,28,67,2017-11-07 22:57:18,,0,22,7
18437,25,1,19,24,2017-11-08 14:33:37,,0,14,8
10601,11,1,22,45,2017-11-07 06:26:45,,0,6,7
1294,14,1,11,17,2017-11-07 00:51:00,,0,0,7
28293,2,1,13,126,2017-11-09 10:04:00,,0,10,9
7788,11,1,20,70,2017-11-08 12:39:15,,0,12,8
27014,35,1,25,16,2017-11-08 11:13:45,,0,11,8
13275,14,1,19,64,2017-11-07 18:40:06,,0,18,7
26728,13,1,19,105,2017-11-07 05:56:56,,0,5,7
20908,8,1,19,57,2017-11-09 04:02:38,,0,4,9
9382,11,1,67,86,2017-11-07 13:50:03,,0,13,7
776,58,1,13,138,2017-11-07 14:22:25,,0,14,7
19441,14,1,51,79,2017-11-06 17:26:05,,0,17,6
5903,12,1,1,108,2017-11-09 08:00:36,,0,8,9
25928,2,1,13,77,2017-11-07 01:38:40,,0,1,7
8718,14,1,17,64,2017-11-08 21:18:07,,0,21,8
13164,1,1,19,55,2017-11-09 09:40:05,,0,9,9
2940,25,1,27,71,2017-11-09 02:02:45,,0,2,9
21290,10,1,13,144,2017-11-09 05:20:04,,0,5,9
24189,8,1,13,14,2017-11-09 15:39:42,,0,15,9
14970,11,1,13,45,2017-11-08 16:56:56,,0,16,8
12833,8,1,13,58,2017-11-08 16:26:13,,0,16,8
7637,25,1,19,24,2017-11-09 12:49:03,,0,12,9
20917,14,1,13,37,2017-11-09 08:09:32,,0,8,9
788,2,1,17,20,2017-11-08 00:16:36,,0,0,8
10346,1,1,19,60,2017-11-07 04:27:48,,0,4,7
19862,8,2,17,14,2017-11-09 12:12:16,,0,12,9
5189,5,1,20,138,2017-11-08 10:26:42,,0,10,8
11510,25,1,25,24,2017-11-09 06:40:37,,0,6,9
7618,11,1,18,64,2017-11-07 05:31:28,,0,5,7
13151,1,1,19,25,2017-11-07 13:40:19,,0,13,7
805,2,2,17,51,2017-11-06 18:40:04,,0,18,6
25575,1,1,27,55,2017-11-09 00:03:55,,0,0,9
33535,0,1,13,104,2017-11-09 09:31:01,,0,9,9
20698,14,2,9,64,2017-11-08 14:20:06,,0,14,8
9084,13,1,19,126,2017-11-09 04:32:06,,0,4,9
22569,14,1,19,64,2017-11-07 07:56:27,,0,7,7
25768,9,1,17,104,2017-11-07 09:47:51,,0,9,7
15167,2,1,19,48,2017-11-07 18:56:52,,0,18,7
8935,10,1,13,84,2017-11-06 16:30:01,,0,16,6
24949,8,1,25,90,2017-11-07 06:18:19,,0,6,7
13833,14,1,6,116,2017-11-07 03:01:01,,0,3,7
20021,14,1,19,64,2017-11-07 15:09:39,,0,15,7
12339,2,1,19,126,2017-11-08 09:49:16,,0,9,8
25549,0,1,19,40,2017-11-09 04:36:39,,0,4,9
19107,12,1,13,146,2017-11-07 05:27:56,,0,5,7
17501,0,1,13,35,2017-11-07 01:16:41,,0,1,7
18389,11,1,20,150,2017-11-07 15:16:07,,0,15,7
17322,2,1,13,133,2017-11-09 06:38:10,,0,6,9
17337,2,1,19,77,2017-11-08 08:22:44,,0,8,8
9493,1,2,27,48,2017-11-08 17:03:30,,0,17,8
674,2,1,19,122,2017-11-08 11:18:32,,0,11,8
21600,1,1,20,25,2017-11-08 22:41:57,,0,22,8
13386,20,1,34,57,2017-11-07 17:19:45,,0,17,7
16157,1,1,19,48,2017-11-09 06:49:11,,0,6,9
6927,1,1,15,48,2017-11-07 06:44:12,,0,6,7
14040,7,1,22,38,2017-11-09 06:13:52,,0,6,9
12966,1,1,17,146,2017-11-09 05:24:33,,0,5,9
4380,21,1,22,21,2017-11-09 10:44:12,,0,10,9
21083,2,1,30,149,2017-11-09 14:41:22,,0,14,9
19226,8,1,46,142,2017-11-08 10:26:01,,0,10,8
12494,8,1,13,127,2017-11-08 12:48:46,,0,12,8
19930,17,1,16,24,2017-11-08 09:30:56,,0,9,8
10018,13,1,8,156,2017-11-09 03:14:58,,0,3,9
11917,25,1,15,24,2017-11-09 14:42:32,,0,14,9
25388,1,1,22,62,2017-11-07 14:45:03,,0,14,7
11948,11,1,19,70,2017-11-07 02:59:12,,0,2,7
28496,14,1,13,106,2017-11-07 11:00:34,,0,11,7
16876,11,1,16,86,2017-11-09 03:04:10,,0,3,9
16309,8,1,19,142,2017-11-07 11:43:47,,0,11,7
21857,13,1,19,33,2017-11-07 23:56:05,,0,23,7
15143,1,1,13,124,2017-11-08 13:59:34,,0,13,8
18741,17,1,19,14,2017-11-08 08:54:35,,0,8,8
29557,6,1,15,12,2017-11-07 03:20:49,,0,3,7
8000,1,1,13,109,2017-11-07 00:36:00,,0,0,7
21686,2,1,26,46,2017-11-09 11:22:50,,0,11,9
13642,8,1,25,90,2017-11-09 10:37:40,,0,10,9
30550,19,1,13,67,2017-11-08 22:38:31,,0,22,8
396,14,1,17,64,2017-11-07 15:32:16,,0,15,7
5917,8,1,17,33,2017-11-06 17:29:54,,0,17,6
32168,2,1,18,142,2017-11-09 00:05:00,,0,0,9
12531,18,0,0,94,2017-11-08 23:59:12,,0,23,8
15837,14,1,11,123,2017-11-08 09:50:01,,0,9,8
12884,2,1,36,77,2017-11-08 05:07:06,,0,5,8
11658,13,1,13,126,2017-11-08 07:09:55,,0,7,8
15510,17,1,25,24,2017-11-08 23:50:06,,0,23,8
31656,2,1,13,77,2017-11-08 10:44:37,,0,10,8
2087,0,1,2,33,2017-11-07 03:33:30,,0,3,7
962,11,1,19,64,2017-11-07 04:10:13,,0,4,7
3886,11,1,20,86,2017-11-09 06:10:54,,0,6,9
10203,2,1,46,118,2017-11-07 23:50:54,,0,23,7
16620,11,1,9,37,2017-11-09 04:39:28,,0,4,9
5340,13,1,15,156,2017-11-07 00:26:12,,0,0,7
14852,11,1,51,64,2017-11-08 18:20:34,,0,18,8
5409,20,1,13,31,2017-11-08 03:34:18,,0,3,8
2470,1,1,13,59,2017-11-08 04:19:29,,0,4,8
9064,2,1,13,77,2017-11-08 14:28:36,,0,14,8
2160,13,1,17,105,2017-11-07 06:56:44,,0,6,7
7036,1,1,19,144,2017-11-08 00:45:42,,0,0,8
17080,8,1,17,30,2017-11-09 11:33:41,,0,11,9
21892,14,1,13,64,2017-11-07 02:33:32,,0,2,7
21582,5,1,3,138,2017-11-09 14:16:23,,0,14,9
9744,1,1,19,100,2017-11-08 16:10:24,,0,16,8
10823,12,1,22,146,2017-11-06 19:41:21,,0,19,6
2713,0,1,13,104,2017-11-07 00:57:03,,0,0,7
30394,1,1,13,59,2017-11-08 00:57:50,,0,0,8
5482,2,1,31,142,2017-11-07 23:33:41,,0,23,7
30966,2,1,19,156,2017-11-08 01:28:23,,0,1,8
19670,6,1,8,12,2017-11-09 12:21:50,,0,12,9
21677,0,1,22,104,2017-11-07 08:19:37,,0,8,7
23637,14,1,9,70,2017-11-07 02:42:41,,0,2,7
15474,1,1,19,109,2017-11-08 11:22:51,,0,11,8
14033,8,2,19,54,2017-11-06 18:00:03,,0,18,6
18083,2,1,13,149,2017-11-08 11:19:01,,0,11,8
5845,2,1,19,35,2017-11-09 00:13:40,,0,0,9
12839,2,1,5,77,2017-11-09 02:40:37,,0,2,9
19464,1,1,13,48,2017-11-08 05:35:06,,0,5,8
3570,2,1,20,77,2017-11-09 05:30:31,,0,5,9
3578,11,1,13,70,2017-11-06 17:00:15,,0,17,6
25272,1,1,13,25,2017-11-08 13:18:25,,0,13,8
7148,2,2,13,20,2017-11-07 07:17:50,,0,7,7
2467,1,1,13,60,2017-11-08 06:34:41,,0,6,8
1293,2,1,34,149,2017-11-08 06:13:29,,0,6,8
25276,1,1,13,144,2017-11-08 04:50:46,,0,4,8
33374,20,1,22,31,2017-11-08 17:35:37,,0,17,8
8171,11,1,17,55,2017-11-08 09:56:14,,0,9,8
14316,5,1,13,138,2017-11-08 08:22:14,,0,8,8
3443,8,2,13,66,2017-11-08 11:51:38,,0,11,8
4873,2,1,13,77,2017-11-08 04:11:06,,0,4,8
14619,11,2,18,64,2017-11-07 11:44:04,,0,11,7
16353,26,1,13,25,2017-11-07 11:01:44,,0,11,7
12151,11,1,51,48,2017-11-07 14:09:49,,0,14,7
16136,11,1,20,85,2017-11-08 03:08:12,,0,3,8
20738,2,1,19,105,2017-11-08 05:14:04,,0,5,8
18266,17,1,34,33,2017-11-06 18:14:16,,0,18,6
2333,2,1,13,149,2017-11-07 12:47:39,,0,12,7
12408,11,1,22,45,2017-11-08 09:20:09,,0,9,8
19610,2,1,20,7,2017-11-09 04:44:51,,0,4,9
17327,13,1,15,126,2017-11-07 10:37:37,,0,10,7
20908,96,96,127,93,2017-11-08 00:00:15,,0,0,8
21725,2,1,10,77,2017-11-09 02:10:55,,0,2,9
14534,2,1,25,48,2017-11-08 02:33:13,,0,2,8
7916,14,1,19,76,2017-11-09 05:10:32,,0,5,9
14048,11,1,17,45,2017-11-08 04:05:42,,0,4,8
1603,1,1,13,55,2017-11-06 17:38:02,,0,17,6
11110,2,1,19,77,2017-11-07 02:45:53,,0,2,7
7711,17,1,36,24,2017-11-09 02:26:00,,0,2,9
30776,2,1,13,77,2017-11-08 11:52:52,,0,11,8
14755,1,1,14,6,2017-11-07 09:19:40,,0,9,7
15562,11,1,20,70,2017-11-08 06:28:58,,0,6,8
22803,11,2,13,70,2017-11-09 08:43:35,,0,8,9
17385,11,1,13,70,2017-11-08 16:31:36,,0,16,8
30965,2,1,13,77,2017-11-08 07:07:32,,0,7,8
26739,13,1,13,149,2017-11-07 02:21:30,,0,2,7
7458,17,1,16,125,2017-11-08 23:21:08,,0,23,8
30985,17,1,8,33,2017-11-07 16:00:00,,0,16,7
11086,1,1,13,124,2017-11-08 14:31:41,,0,14,8
17399,1,1,14,59,2017-11-09 03:01:55,,0,3,9
25939,2,1,13,35,2017-11-08 06:40:29,,0,6,8
9312,11,1,19,45,2017-11-08 23:22:16,,0,23,8
17547,8,1,1,107,2017-11-09 09:05:47,,0,9,9
20045,14,1,20,64,2017-11-08 16:37:43,,0,16,8
20161,14,1,19,79,2017-11-07 01:52:33,,0,1,7
2611,1,1,23,59,2017-11-09 03:59:59,,0,3,9
16856,14,1,46,79,2017-11-07 10:20:12,,0,10,7
16661,2,1,19,77,2017-11-08 10:31:02,,0,10,8
519,25,1,18,71,2017-11-07 22:56:35,,0,22,7
5832,17,1,3,33,2017-11-08 09:12:28,,0,9,8
4754,22,1,17,40,2017-11-08 02:00:37,,0,2,8
19858,8,1,19,54,2017-11-08 05:18:41,,0,5,8
17923,13,1,20,109,2017-11-08 12:46:03,,0,12,8
21613,23,1,19,13,2017-11-07 06:35:25,,0,6,7
4912,14,1,41,64,2017-11-08 00:14:11,,0,0,8
20772,14,1,19,64,2017-11-08 12:52:31,,0,12,8
25757,17,2,19,103,2017-11-08 02:58:24,,0,2,8
11252,12,1,34,146,2017-11-09 09:18:29,,0,9,9
6563,24,1,13,67,2017-11-08 01:08:57,,0,1,8
14094,1,1,16,124,2017-11-09 15:00:00,,0,15,9
22885,7,1,16,38,2017-11-07 02:45:28,,0,2,7
411,25,1,48,24,2017-11-08 15:45:39,,0,15,8
29736,4,1,19,104,2017-11-07 00:08:22,,0,0,7
15936,14,1,17,70,2017-11-09 04:11:58,,0,4,9
8144,17,1,51,33,2017-11-08 15:07:47,,0,15,8
12211,2,1,19,77,2017-11-08 21:40:39,,0,21,8
15316,14,1,15,47,2017-11-09 01:05:17,,0,1,9
