ip,app,device,os,channel,click_time,attributed_time,is_attributed,hour,day
247,11,1,20,86,2017-11-09 13:30:58,,0,13,9
16109,22,1,12,40,2017-11-08 14:47:48,,0,14,8
17611,20,1,19,57,2017-11-08 09:45:03,,0,9,8
9139,2,1,17,77,2017-11-09 05:48:32,,0,5,9
22209,14,1,19,149,2017-11-07 15:03:39,,0,15,7
13358,14,1,25,64,2017-11-09 03:14:20,,0,3,9
31226,11,1,23,67,2017-11-08 12:42:52,,0,12,8
14961,19,1,10,67,2017-11-09 15:44:47,,0,15,9
26104,8,1,19,142,2017-11-08 11:43:47,,0,11,8
17496,14,1,40,32,2017-11-08 15:55:30,,0,15,8
23870,11,2,19,70,2017-11-08 11:20:58,,0,11,8
17793,24,2,13,67,2017-11-07 12:52:01,,0,12,7
8563,7,2,9,38,2017-11-07 11:41:18,,0,11,7
12839,8,2,13,142,2017-11-08 04:44:51,,0,4,8
18564,8,1,46,54,2017-11-08 12:31:46,,0,12,8
27872,11,1,23,113,2017-11-08 07:04:08,,0,7,8
4937,14,1,20,70,2017-11-09 00:09:38,,0,0,9
15126,11,1,30,61,2017-11-07 04:18:55,,0,4,7
15337,17,1,20,14,2017-11-08 00:33:33,,0,0,8
29872,1,1,13,60,2017-11-08 02:00:28,,0,2,8
16587,14,1,8,0,2017-11-07 03:14:52,,0,3,7
9232,11,1,13,45,2017-11-09 05:08:01,,0,5,9
3555,14,1,25,37,2017-11-09 05:30:03,,0,5,9
17939,2,1,6,77,2017-11-08 08:52:10,,0,8,8
33383,14,1,13,32,2017-11-09 09:19:47,,0,9,9
12883,11,1,22,48,2017-11-09 02:39:45,,0,2,9
28523,13,1,8,126,2017-11-07 00:24:08,,0,0,7
11436,1,1,22,146,2017-11-08 05:46:54,,0,5,8
5363,1,1,13,55,2017-11-09 04:45:12,,0,4,9
12747,2,1,13,149,2017-11-09 06:47:43,,0,6,9
16109,12,1,13,108,2017-11-07 07:06:11,,0,7,7
30562,2,1,18,77,2017-11-08 14:29:36,,0,14,8
13289,2,1,13,105,2017-11-07 09:06:45,,0,9,7
12298,14,1,19,64,2017-11-08 01:04:00,,0,1,8
21588,1,1,13,59,2017-11-08 00:52:05,,0,0,8
22259,2,1,13,20,2017-11-08 15:02:44,,0,15,8
18633,11,1,6,67,2017-11-07 00:08:36,,0,0,7
32419,8,1,19,33,2017-11-08 11:14:44,,0,11,8
28545,0,1,19,34,2017-11-07 02:53:56,,0,2,7
2941,2,1,6,122,2017-11-08 10:15:25,,0,10,8
16156,1,1,17,133,2017-11-08 13:05:07,,0,13,8
21285,12,1,13,108,2017-11-08 09:35:22,,0,9,8
29650,17,1,20,80,2017-11-07 04:28:48,,0,4,7
20234,11,1,13,67,2017-11-08 14:21:28,,0,14,8
33247,2,1,13,77,2017-11-09 07:42:46,,0,7,9
20659,2,1,13,35,2017-11-08 14:18:15,,0,14,8
31094,17,1,20,33,2017-11-09 05:30:09,,0,5,9
11069,2,1,22,77,2017-11-09 01:04:32,,0,1,9
30922,24,1,19,67,2017-11-08 13:35:46,,0,13,8
15643,20,1,19,57,2017-11-08 02:54:06,,0,2,8
300,14,1,13,70,2017-11-07 12:22:17,,0,12,7
6067,22,1,8,40,2017-11-07 06:48:23,,0,6,7
16830,1,1,22,55,2017-11-08 05:50:33,,0,5,8
18405,17,1,6,14,2017-11-07 14:16:18,,0,14,7
14035,1,1,9,124,2017-11-08 05:47:49,,0,5,8
27747,14,1,19,64,2017-11-07 12:30:29,,0,12,7
16067,7,1,13,38,2017-11-09 00:10:17,,0,0,9
26574,11,2,13,85,2017-11-07 05:06:20,,0,5,7
17757,11,1,17,67,2017-11-08 00:26:10,,0,0,8
19561,1,1,12,48,2017-11-07 14:58:35,,0,14,7
17016,14,1,19,40,2017-11-07 16:12:55,,0,16,7
14269,1,1,13,124,2017-11-09 10:30:16,,0,10,9
2194,2,1,22,77,2017-11-07 07:15:39,,0,7,7
21294,8,1,13,66,2017-11-08 09:25:04,,0,9,8
33203,13,1,31,156,2017-11-09 01:12:06,,0,1,9
5614,0,1,51,104,2017-11-07 00:51:30,,0,0,7
23631,27,1,7,34,2017-11-07 12:57:48,,0,12,7
15138,2,1,10,32,2017-11-09 08:42:58,,0,8,9
14738,17,1,8,14,2017-11-09 09:58:44,,0,9,9
20021,8,1,13,142,2017-11-07 11:41:39,,0,11,7
936,12,1,19,146,2017-11-09 06:03:56,,0,6,9
28713,2,1,19,35,2017-11-07 12:16:02,,0,12,7
26538,2,1,19,133,2017-11-08 15:52:44,,0,15,8
11059,1,1,25,146,2017-11-08 02:14:56,,0,2,8
17439,11,1,13,70,2017-11-09 04:50:05,,0,4,9
1458,1,1,20,55,2017-11-09 02:47:08,,0,2,9
3453,11,1,13,67,2017-11-08 12:06:36,,0,12,8
324,1,1,13,55,2017-11-07 00:29:20,,0,0,7
12858,2,1,13,110,2017-11-08 01:40:52,,0,1,8
11211,2,1,13,77,2017-11-09 01:02:08,,0,1,9
29840,2,1,13,77,2017-11-07 10:44:31,,0,10,7
20021,8,1,19,66,2017-11-07 09:00:17,,0,9,7
4810,14,1,22,40,2017-11-07 12:52:03,,0,12,7
3393,1,1,13,109,2017-11-08 13:52:06,,0,13,8
9958,17,1,9,14,2017-11-08 17:26:04,,0,17,8
23213,24,2,9,67,2017-11-07 11:16:28,,0,11,7
926,0,1,12,40,2017-11-08 00:25:07,,0,0,8
81,1,1,13,124,2017-11-07 03:36:40,,0,3,7
17010,11,1,22,45,2017-11-08 11:00:12,,0,11,8
15169,11,1,47,67,2017-11-09 14:53:50,,0,14,9
8324,8,1,13,126,2017-11-09 12:32:39,,0,12,9
8772,11,1,8,86,2017-11-08 13:06:18,,0,13,8
9495,8,1,19,142,2017-11-09 14:56:39,,0,14,9
13101,2,1,32,77,2017-11-09 05:41:59,,0,5,9
13932,14,2,17,64,2017-11-08 10:41:28,,0,10,8
26000,1,1,22,55,2017-11-08 15:49:37,,0,15,8
26397,20,1,19,31,2017-11-07 00:47:13,,0,0,7
18449,1,1,16,48,2017-11-07 16:30:21,,0,16,7
20833,7,1,15,38,2017-11-08 23:47:12,,0,23,8
18575,2,1,13,77,2017-11-08 21:26:47,,0,21,8
13938,10,1,19,144,2017-11-09 04:37:05,,0,4,9
1351,13,1,19,33,2017-11-08 12:19:13,,0,12,8
33264,10,1,19,35,2017-11-09 02:05:42,,0,2,9
1459,17,1,19,33,2017-11-08 06:52:28,,0,6,8
26441,1,1,22,59,2017-11-09 03:45:43,,0,3,9
26445,1,1,19,48,2017-11-08 06:04:20,,0,6,8
24121,11,1,19,44,2017-11-07 01:04:00,,0,1,7
15817,16,1,47,77,2017-11-09 00:15:53,,0,0,9
18890,8,1,13,54,2017-11-08 18:16:55,,0,18,8
21633,22,1,22,40,2017-11-09 01:24:21,,0,1,9
20141,1,1,20,60,2017-11-07 03:41:56,,0,3,7
14863,8,1,13,33,2017-11-09 11:22:09,,0,11,9
11744,11,1,12,91,2017-11-08 13:26:39,,0,13,8
21701,2,1,19,77,2017-11-07 03:47:35,,0,3,7
1648,1,1,23,55,2017-11-07 18:39:54,,0,18,7
7255,21,1,17,158,2017-11-07 08:09:31,,0,8,7
14090,17,1,13,14,2017-11-09 04:04:35,,0,4,9
22779,2,1,19,48,2017-11-08 22:53:34,,0,22,8
15125,0,1,19,45,2017-11-07 08:00:21,,0,8,7
23213,2,1,6,20,2017-11-07 23:20:13,,0,23,7
27542,2,1,35,48,2017-11-07 07:08:45,,0,7,7
26239,14,1,19,79,2017-11-07 02:56:35,,0,2,7
19699,12,1,19,108,2017-11-08 15:37:27,,0,15,8
8252,8,1,6,30,2017-11-08 15:48:53,,0,15,8
4307,1,1,33,124,2017-11-07 09:01:14,,0,9,7
26422,1,1,17,55,2017-11-09 14:09:34,,0,14,9
17364,1,1,13,144,2017-11-08 03:17:35,,0,3,8
4002,13,1,19,156,2017-11-09 09:41:58,,0,9,9
18151,7,1,17,38,2017-11-08 16:18:02,,0,16,8
10012,11,1,13,159,2017-11-08 05:04:54,,0,5,8
2377,11,1,13,64,2017-11-07 02:48:42,,0,2,7
23390,14,1,23,37,2017-11-07 17:12:59,,0,17,7
9385,11,1,19,64,2017-11-07 12:09:18,,0,12,7
20413,1,1,13,124,2017-11-08 11:36:21,,0,11,8
33080,13,1,22,126,2017-11-09 15:49:41,,0,15,9
13159,1,1,13,48,2017-11-08 12:00:01,,0,12,8
20983,26,1,13,40,2017-11-07 05:24:07,,0,5,7
10670,0,1,6,22,2017-11-07 00:21:37,,0,0,7
30940,2,1,6,35,2017-11-08 13:15:00,,0,13,8
5602,2,1,6,149,2017-11-08 14:06:51,,0,14,8
21216,2,1,13,77,2017-11-09 05:24:43,,0,5,9
7493,8,1,19,142,2017-11-09 03:21:45,,0,3,9
31235,1,1,3,52,2017-11-07 23:25:57,,0,23,7
23465,2,1,13,77,2017-11-08 14:22:46,,0,14,8
16343,22,1,1,40,2017-11-07 00:10:03,,0,0,7
34758,6,1,19,12,2017-11-09 08:19:12,,0,8,9
5669,22,1,13,40,2017-11-09 14:53:19,,0,14,9
4006,13,1,13,126,2017-11-07 07:47:47,,0,7,7
7665,23,1,13,13,2017-11-09 13:47:56,,0,13,9
17488,0,1,15,133,2017-11-07 00:01:02,,0,0,7
9665,8,1,40,63,2017-11-08 04:32:31,,0,4,8
1523,14,1,39,76,2017-11-07 10:25:55,,0,10,7
28145,2,1,12,126,2017-11-07 09:47:32,,0,9,7
14868,119,1,19,137,2017-11-07 00:00:35,,0,0,7
18632,9,1,18,104,2017-11-08 10:54:38,,0,10,8
21595,11,1,13,86,2017-11-06 18:49:32,,0,18,6
8707,2,1,13,51,2017-11-08 13:29:02,,0,13,8
16735,11,1,25,86,2017-11-07 16:06:23,,0,16,7
8170,24,1,18,67,2017-11-09 12:15:49,,0,12,9
17757,1,1,19,146,2017-11-09 03:21:57,,0,3,9
8617,17,1,19,33,2017-11-08 04:14:51,,0,4,8
12740,2,1,19,77,2017-11-07 05:53:40,,0,5,7
9725,8,1,27,54,2017-11-07 01:10:58,,0,1,7
17065,2,1,13,7,2017-11-08 04:32:52,,0,4,8
10700,14,1,36,17,2017-11-08 08:11:57,,0,8,8
8874,1,1,22,124,2017-11-08 04:59:47,,0,4,8
14510,8,1,40,66,2017-11-07 06:12:59,,0,6,7
709,7,1,19,38,2017-11-09 11:33:05,,0,11,9
2666,13,1,13,105,2017-11-08 23:38:05,,0,23,8
32891,5,1,22,138,2017-11-08 01:25:20,,0,1,8
669,2,1,13,149,2017-11-08 02:05:28,,0,2,8
20657,13,1,13,33,2017-11-07 07:46:16,,0,7,7
16684,13,1,3,95,2017-11-07 05:58:48,,0,5,7
24359,17,1,13,24,2017-11-07 00:32:32,,0,0,7
23115,1,1,19,100,2017-11-07 17:56:24,,0,17,7
12038,0,1,13,133,2017-11-08 10:23:27,,0,10,8
15952,8,2,25,33,2017-11-07 15:01:43,,0,15,7
14394,14,1,13,64,2017-11-07 08:26:49,,0,8,7
14401,11,1,13,45,2017-11-09 00:14:49,,0,0,9
7860,2,1,20,77,2017-11-07 00:53:26,,0,0,7
15223,0,1,13,39,2017-11-06 23:56:42,,0,23,6
24004,13,1,13,149,2017-11-07 14:31:56,,0,14,7
12924,0,2,13,45,2017-11-07 12:12:55,,0,12,7
7381,1,1,11,146,2017-11-08 06:54:28,,0,6,8
14962,11,1,19,86,2017-11-07 23:06:26,,0,23,7
7642,11,1,19,61,2017-11-08 06:00:03,,0,6,8
2172,17,1,13,14,2017-11-09 15:53:52,,0,15,9
13390,13,1,12,140,2017-11-07 04:48:31,,0,4,7
25776,12,1,18,146,2017-11-09 01:48:59,,0,1,9
3132,2,1,14,7,2017-11-08 17:11:27,,0,17,8
8228,5,1,18,138,2017-11-09 13:33:44,,0,13,9
285,11,1,13,48,2017-11-08 11:58:20,,0,11,8
3786,17,1,17,24,2017-11-09 00:01:58,,0,0,9
4801,11,1,13,45,2017-11-07 05:25:43,,0,5,7
3034,11,1,20,67,2017-11-08 13:32:57,,0,13,8
19222,11,1,13,70,2017-11-07 18:38:03,,0,18,7
21247,13,1,19,109,2017-11-08 08:52:21,,0,8,8
12833,17,1,10,14,2017-11-08 12:32:57,,0,12,8
10553,2,1,13,77,2017-11-07 00:50:42,,0,0,7
2955,11,1,19,70,2017-11-06 16:22:29,,0,16,6
10598,2,1,17,118,2017-11-08 14:50:37,,0,14,8
5079,1,1,11,60,2017-11-08 07:46:40,,0,7,8
32257,22,1,15,40,2017-11-09 12:12:55,,0,12,9
16979,17,1,6,24,2017-11-09 04:57:17,,0,4,9
17388,8,1,32,90,2017-11-08 19:16:05,,0,19,8
4496,5,1,13,138,2017-11-08 16:54:33,,0,16,8
4107,12,1,9,108,2017-11-08 03:26:09,,0,3,8
19897,13,1,19,125,2017-11-08 11:05:06,,0,11,8
11150,17,1,13,14,2017-11-08 22:52:09,,0,22,8
1466,19,1,12,67,2017-11-09 14:15:40,,0,14,9
1355,13,1,19,105,2017-11-07 07:13:00,,0,7,7
9284,16,1,13,77,2017-11-07 02:57:46,,0,2,7
16099,10,1,30,25,2017-11-09 10:36:45,,0,10,9
11859,2,1,17,77,2017-11-08 15:38:09,,0,15,8
29223,11,1,8,48,2017-11-07 13:42:06,,0,13,7
3393,2,1,31,113,2017-11-07 02:17:33,,0,2,7
2579,14,1,3,79,2017-11-07 12:16:04,,0,12,7
10197,2,1,8,113,2017-11-08 06:46:19,,0,6,8
9759,8,1,22,54,2017-11-06 23:19:00,,0,23,6
21568,14,1,13,17,2017-11-09 15:29:48,,0,15,9
11193,2,1,34,32,2017-11-08 17:30:25,,0,17,8
31448,13,1,13,126,2017-11-08 15:45:12,,0,15,8
13279,2,1,13,122,2017-11-08 00:03:10,,0,0,8
25742,11,1,16,67,2017-11-08 07:41:45,,0,7,8
23924,10,1,25,84,2017-11-09 10:23:50,,0,10,9
16040,1,1,19,52,2017-11-07 03:16:23,,0,3,7
2793,8,1,10,57,2017-11-09 15:02:38,,0,15,9
29823,1,1,19,59,2017-11-08 04:52:29,,0,4,8
10494,25,1,32,71,2017-11-08 15:02:50,,0,15,8
19874,11,1,3,45,2017-11-07 11:36:24,,0,11,7
7999,13,1,19,125,2017-11-07 08:10:35,,0,8,7
14574,13,1,19,95,2017-11-09 07:10:07,,0,7,9
31609,42,1,42,119,2017-11-08 14:02:36,2017-11-08 14:02:51,1,14,8
16787,11,1,19,45,2017-11-08 13:15:38,,0,13,8
3281,11,1,13,64,2017-11-08 17:01:16,,0,17,8
11744,10,1,9,144,2017-11-06 18:50:35,,0,18,6
20438,20,2,17,31,2017-11-07 15:46:39,,0,15,7
11729,2,1,8,51,2017-11-08 18:51:59,,0,18,8
27720,5,1,18,28,2017-11-09 07:52:25,,0,7,9
24765,11,1,13,48,2017-11-07 06:10:34,,0,6,7
20628,0,1,19,22,2017-11-08 00:12:13,,0,0,8
7079,11,1,19,45,2017-11-09 00:10:03,,0,0,9
29976,20,1,19,31,2017-11-08 06:33:34,,0,6,8
1628,6,1,18,12,2017-11-07 06:38:49,,0,6,7
12022,2,1,19,77,2017-11-08 13:22:39,,0,13,8
8580,17,1,13,125,2017-11-09 15:36:51,,0,15,9
12381,1,1,46,109,2017-11-09 12:38:17,,0,12,9
13102,1,1,19,55,2017-11-08 10:17:15,,0,10,8
4555,2,1,6,35,2017-11-08 18:17:10,,0,18,8
30597,17,1,6,125,2017-11-09 11:50:13,,0,11,9
20698,14,1,13,149,2017-11-09 14:32:44,,0,14,9
29888,17,1,13,24,2017-11-09 03:48:25,,0,3,9
5968,8,1,19,126,2017-11-08 11:23:21,,0,11,8
2366,20,2,13,31,2017-11-07 12:52:20,,0,12,7
32666,2,1,13,77,2017-11-08 12:27:10,,0,12,8
13508,25,1,22,24,2017-11-08 10:06:48,,0,10,8
11206,31,1,23,103,2017-11-08 23:20:12,,0,23,8
27861,14,1,8,0,2017-11-06 17:09:47,,0,17,6
32699,1,1,9,25,2017-11-07 23:26:10,,0,23,7
14511,13,1,19,140,2017-11-09 05:58:24,,0,5,9
25420,14,1,13,64,2017-11-08 01:34:41,,0,1,8
5668,12,1,17,146,2017-11-07 07:34:35,,0,7,7
20252,11,1,3,67,2017-11-07 09:16:46,,0,9,7
582,8,1,22,54,2017-11-08 14:39:07,,0,14,8
28419,1,1,13,146,2017-11-08 12:43:03,,0,12,8
637,0,1,19,40,2017-11-09 13:20:57,,0,13,9
10142,8,1,1,33,2017-11-08 00:52:00,,0,0,8
192,11,1,22,159,2017-11-09 14:25:27,,0,14,9
11085,1,1,19,104,2017-11-07 15:11:47,,0,15,7
17091,11,1,19,70,2017-11-08 00:38:04,,0,0,8
6650,11,1,10,150,2017-11-07 00:31:18,,0,0,7
28459,11,1,13,70,2017-11-07 14:37:27,,0,14,7
1012,8,1,19,33,2017-11-06 22:29:56,,0,22,6
1657,20,1,13,31,2017-11-06 16:27:31,,0,16,6
30769,2,1,19,77,2017-11-08 08:11:57,,0,8,8
14317,17,1,19,24,2017-11-09 10:21:34,,0,10,9
25045,1,1,13,100,2017-11-09 07:26:43,,0,7,9
19451,14,1,22,79,2017-11-07 06:20:52,,0,6,7
918,2,1,27,48,2017-11-07 09:50:28,,0,9,7
20977,14,1,46,70,2017-11-07 08:36:45,,0,8,7
7810,13,1,19,18,2017-11-09 11:49:00,,0,11,9
918,17,1,40,33,2017-11-08 14:33:54,,0,14,8
22144,1,1,18,146,2017-11-07 05:22:09,,0,5,7
20989,8,1,19,63,2017-11-08 12:12:20,,0,12,8
5688,14,1,19,64,2017-11-07 14:02:12,,0,14,7
13101,11,1,17,45,2017-11-07 16:56:11,,0,16,7
9386,8,1,19,90,2017-11-07 01:01:14,,0,1,7
18277,17,1,19,24,2017-11-08 02:42:51,,0,2,8
12065,14,1,18,0,2017-11-08 10:34:59,,0,10,8
17424,1,1,8,60,2017-11-08 12:08:40,,0,12,8
24176,1,1,19,146,2017-11-07 04:16:48,,0,4,7
14604,2,1,13,77,2017-11-07 02:09:44,,0,2,7
24399,8,1,19,54,2017-11-07 01:50:22,,0,1,7
9897,25,1,8,24,2017-11-07 10:39:29,,0,10,7
7661,2,1,10,149,2017-11-09 02:16:46,,0,2,9
8843,7,1,17,38,2017-11-09 11:27:23,,0,11,9
10238,17,1,19,125,2017-11-08 23:00:25,,0,23,8
1706,2,1,19,20,2017-11-08 14:58:36,,0,14,8
33150,8,1,19,30,2017-11-08 16:58:45,,0,16,8
2718,22,1,13,40,2017-11-07 00:39:57,,0,0,7
5650,2,1,13,156,2017-11-07 03:52:38,,0,3,7
589,4,1,12,104,2017-11-07 00:17:19,,0,0,7
21612,2,1,19,77,2017-11-08 06:29:10,,0,6,8
326,25,1,19,146,2017-11-08 09:55:25,,0,9,8
11236,10,1,11,25,2017-11-07 04:23:09,,0,4,7
2892,0,1,27,33,2017-11-07 08:06:45,,0,8,7
27835,2,1,13,77,2017-11-09 04:45:07,,0,4,9
16114,11,1,22,45,2017-11-07 09:09:44,,0,9,7
32487,19,1,19,147,2017-11-08 09:46:40,,0,9,8
14861,7,1,20,38,2017-11-06 23:50:06,,0,23,6
20698,1,1,4,144,2017-11-08 12:37:45,,0,12,8
27451,13,1,12,156,2017-11-07 03:42:49,,0,3,7
1833,11,1,17,37,2017-11-08 00:00:24,,0,0,8
17720,2,1,17,48,2017-11-09 04:49:01,,0,4,9
13204,8,1,13,131,2017-11-09 09:46:05,,0,9,9
3631,25,1,20,24,2017-11-09 07:15:34,,0,7,9
25202,14,1,8,64,2017-11-07 06:27:11,,0,6,7
9306,26,1,19,40,2017-11-08 08:35:24,,0,8,8
25973,1,1,13,52,2017-11-09 05:10:24,,0,5,9
16567,8,2,17,14,2017-11-09 15:55:32,,0,15,9
666,12,1,15,108,2017-11-07 10:35:10,,0,10,7
16814,14,1,40,17,2017-11-07 17:29:38,,0,17,7
12104,1,1,13,55,2017-11-07 13:53:04,,0,13,7
23083,2,1,19,48,2017-11-08 14:07:04,,0,14,8
9081,11,1,13,70,2017-11-09 14:32:31,,0,14,9
23870,1,1,9,59,2017-11-08 15:03:17,,0,15,8
1747,13,1,19,125,2017-11-07 02:55:30,,0,2,7
5763,2,1,9,77,2017-11-09 00:56:14,,0,0,9
17608,17,1,19,14,2017-11-09 15:07:13,,0,15,9
5768,2,1,17,77,2017-11-08 04:47:53,,0,4,8
1362,14,1,13,64,2017-11-08 16:05:50,,0,16,8
13925,6,1,40,12,2017-11-09 05:34:57,,0,5,9
9420,2,1,8,105,2017-11-08 10:31:09,,0,10,8
22573,2,1,40,77,2017-11-08 14:43:07,,0,14,8
32123,20,1,19,57,2017-11-09 12:54:09,,0,12,9
3886,25,1,15,146,2017-11-09 12:44:18,,0,12,9
15688,2,1,17,126,2017-11-08 09:44:44,,0,9,8
25292,11,1,19,86,2017-11-08 08:22:32,,0,8,8
4118,11,1,19,70,2017-11-08 03:45:37,,0,3,8
19460,17,1,32,14,2017-11-08 11:01:15,,0,11,8
23089,8,1,18,63,2017-11-07 07:56:57,,0,7,7
19178,10,1,19,150,2017-11-08 04:37:28,,0,4,8
3548,11,1,22,91,2017-11-09 14:52:13,,0,14,9
19484,2,1,36,35,2017-11-07 15:17:01,,0,15,7
24150,8,1,22,57,2017-11-07 04:18:45,,0,4,7
10823,8,1,19,142,2017-11-08 14:40:18,,0,14,8
528,2,1,13,77,2017-11-07 06:55:54,,0,6,7
16143,8,1,34,30,2017-11-09 12:42:54,,0,12,9
18589,17,1,8,14,2017-11-07 09:03:44,,0,9,7
12839,14,1,19,70,2017-11-09 03:22:53,,0,3,9
9846,1,1,36,133,2017-11-08 23:54:36,,0,23,8
25645,8,1,13,33,2017-11-08 23:57:08,,0,23,8
22406,11,1,19,45,2017-11-07 00:18:08,,0,0,7
6927,1,2,36,48,2017-11-08 02:46:11,,0,2,8
4430,1,1,47,48,2017-11-08 12:33:14,,0,12,8
23517,13,1,19,105,2017-11-08 20:56:17,,0,20,8
5189,1,1,10,146,2017-11-08 07:32:28,,0,7,8
31209,8,1,69,58,2017-11-08 04:32:33,,0,4,8
6169,2,1,13,156,2017-11-09 03:51:45,,0,3,9
4231,14,1,32,64,2017-11-08 06:35:45,,0,6,8
926,8,2,11,142,2017-11-09 06:21:49,,0,6,9
5402,11,1,16,48,2017-11-07 05:16:44,,0,5,7
18650,10,1,40,154,2017-11-08 17:49:15,,0,17,8
7783,1,1,18,48,2017-11-07 09:40:27,,0,9,7
24246,17,1,18,103,2017-11-07 06:13:01,,0,6,7
8202,1,1,19,59,2017-11-09 15:46:00,,0,15,9
9191,14,1,11,64,2017-11-07 08:11:44,,0,8,7
8947,1,1,19,25,2017-11-07 06:54:39,,0,6,7
6563,0,1,19,20,2017-11-09 04:43:27,,0,4,9
10029,2,1,19,77,2017-11-08 04:59:13,,0,4,8
16662,17,1,19,125,2017-11-08 07:25:28,,0,7,8
6730,1,1,10,144,2017-11-09 07:32:53,,0,7,9
27341,8,1,19,90,2017-11-09 07:38:38,,0,7,9
21686,0,1,34,12,2017-11-09 12:28:34,,0,12,9
10888,58,1,13,138,2017-11-08 10:14:25,,0,10,8
15158,8,1,13,33,2017-11-08 22:03:13,,0,22,8
897,2,1,15,101,2017-11-07 00:17:49,,0,0,7
11190,17,1,40,24,2017-11-08 09:10:56,,0,9,8
9385,13,1,9,140,2017-11-07 15:16:22,,0,15,7
27943,17,1,19,24,2017-11-08 12:29:27,,0,12,8
5520,17,1,13,14,2017-11-09 13:06:09,,0,13,9
20757,12,1,16,146,2017-11-07 00:58:45,,0,0,7
5161,1,1,17,146,2017-11-07 15:26:42,,0,15,7
17450,1,1,17,146,2017-11-06 17:11:59,,0,17,6
25517,57,1,19,8,2017-11-07 05:13:03,,0,5,7
2263,17,1,17,14,2017-11-09 13:40:34,,0,13,9
12839,20,1,13,31,2017-11-09 02:50:42,,0,2,9
13542,22,1,19,40,2017-11-09 00:44:34,,0,0,9
27945,2,1,19,48,2017-11-08 12:06:58,,0,12,8
3202,23,2,10,13,2017-11-08 13:31:19,,0,13,8
14820,1,1,22,60,2017-11-08 16:17:19,,0,16,8
10449,2,1,13,77,2017-11-08 07:30:43,,0,7,8
10864,0,1,19,33,2017-11-08 16:42:47,,0,16,8
10244,58,1,19,138,2017-11-07 08:21:55,,0,8,7
9171,1,1,28,60,2017-11-09 03:17:36,,0,3,9
24105,20,2,9,57,2017-11-07 13:01:45,,0,13,7
17700,20,1,12,31,2017-11-07 07:12:21,,0,7,7
7244,25,1,36,71,2017-11-07 14:54:39,,0,14,7
12860,2,1,13,77,2017-11-08 12:27:34,,0,12,8
31288,8,1,16,30,2017-11-08 14:57:55,,0,14,8
8824,11,1,13,70,2017-11-08 05:51:15,,0,5,8
2113,7,1,40,38,2017-11-07 14:49:09,,0,14,7
18543,11,1,19,45,2017-11-07 07:36:45,,0,7,7
11521,11,1,13,91,2017-11-08 14:08:24,,0,14,8
18981,2,1,19,7,2017-11-09 04:55:20,,0,4,9
23964,8,1,14,142,2017-11-08 13:17:39,,0,13,8
12513,2,1,15,20,2017-11-07 13:04:49,,0,13,7
11501,10,1,19,81,2017-11-08 16:25:53,,0,16,8
5453,1,1,19,133,2017-11-07 04:20:31,,0,4,7
14723,58,1,28,138,2017-11-07 05:03:18,,0,5,7
30828,2,1,17,77,2017-11-08 13:24:27,,0,13,8
33115,18,61,21,78,2017-11-09 01:03:09,2017-11-09 01:04:00,1,1,9
19441,12,1,3,146,2017-11-08 13:37:39,,0,13,8
22811,5,1,16,138,2017-11-07 03:45:48,,0,3,7
34708,1,1,18,144,2017-11-08 19:20:29,,0,19,8
28102,2,1,22,51,2017-11-06 19:22:10,,0,19,6
10016,58,1,13,138,2017-11-08 16:32:44,,0,16,8
12937,24,1,18,67,2017-11-08 05:13:30,,0,5,8
2579,2,1,19,77,2017-11-08 15:02:12,,0,15,8
19320,7,1,13,38,2017-11-08 02:27:00,,0,2,8
8026,8,1,19,90,2017-11-07 10:44:52,,0,10,7
18476,11,1,11,64,2017-11-07 16:25:50,,0,16,7
10542,11,1,17,45,2017-11-09 13:16:44,,0,13,9
8690,17,1,19,24,2017-11-08 03:26:40,,0,3,8
2095,1,1,23,124,2017-11-09 11:42:03,,0,11,9
9780,11,1,31,64,2017-11-08 12:07:17,,0,12,8
6641,13,1,12,95,2017-11-08 12:59:40,,0,12,8
1940,27,1,22,34,2017-11-07 06:42:58,,0,6,7
15475,20,1,45,31,2017-11-09 14:17:49,,0,14,9
5482,58,1,15,138,2017-11-07 00:38:51,,0,0,7
18437,7,1,8,38,2017-11-09 11:31:29,,0,11,9
4850,11,1,13,45,2017-11-07 04:27:11,,0,4,7
19307,17,93,126,14,2017-11-07 10:05:13,,0,10,7
6683,11,1,19,70,2017-11-09 10:55:05,,0,10,9
13695,1,1,13,25,2017-11-08 22:59:12,,0,22,8
3950,25,1,13,24,2017-11-07 05:04:36,,0,5,7
918,1,1,10,66,2017-11-08 15:05:44,,0,15,8
21911,11,1,19,45,2017-11-09 10:47:52,,0,10,9
9004,13,1,3,156,2017-11-07 04:33:29,,0,4,7
28646,8,1,13,126,2017-11-09 12:36:54,,0,12,9
19699,13,1,6,98,2017-11-08 00:44:04,,0,0,8
7404,11,1,14,70,2017-11-08 06:42:39,,0,6,8
7343,1,1,51,144,2017-11-08 10:33:54,,0,10,8
926,14,1,36,36,2017-11-09 09:47:16,,0,9,9
10157,24,1,20,67,2017-11-08 08:24:20,,0,8,8
9390,14,1,9,37,2017-11-07 22:21:00,,0,22,7
19895,12,1,19,146,2017-11-08 14:25:59,,0,14,8
22697,14,1,36,64,2017-11-08 22:17:02,,0,22,8
9385,11,1,10,113,2017-11-08 20:07:16,,0,20,8
10469,13,1,19,140,2017-11-08 13:53:19,,0,13,8
