ip,app,device,os,channel,click_time,attributed_time,is_attributed,hour,day
4592,11,1,19,64,2017-11-09 01:46:44,,0,1,9
15819,20,1,8,57,2017-11-09 12:01:50,,0,12,9
6938,25,1,34,146,2017-11-08 15:06:40,,0,15,8
4639,19,2,11,67,2017-11-08 15:47:58,,0,15,8
4463,11,1,19,37,2017-11-07 12:48:09,,0,12,7
9629,2,1,28,77,2017-11-09 00:35:10,,0,0,9
30518,1,1,13,60,2017-11-08 06:55:06,,0,6,8
7618,28,2,19,93,2017-11-09 09:54:26,,0,9,9
16239,8,1,9,142,2017-11-09 00:25:58,,0,0,9
3226,2,1,13,142,2017-11-08 00:50:55,,0,0,8
11122,2,1,36,77,2017-11-07 05:22:13,,0,5,7
31726,2,1,39,77,2017-11-08 08:15:50,,0,8,8
6650,13,2,19,95,2017-11-08 03:30:34,,0,3,8
13142,14,1,13,79,2017-11-08 02:54:26,,0,2,8
7561,1,1,17,144,2017-11-09 05:45:06,,0,5,9
15346,8,1,19,156,2017-11-09 06:27:54,,0,6,9
20687,1,1,26,144,2017-11-08 11:56:10,,0,11,8
8728,12,2,15,146,2017-11-08 05:02:32,,0,5,8
8692,14,1,18,23,2017-11-09 07:28:58,,0,7,9
677,2,1,13,77,2017-11-07 07:14:33,,0,7,7
30102,11,1,8,45,2017-11-08 02:52:02,,0,2,8
12884,2,1,19,77,2017-11-08 15:17:58,,0,15,8
926,2,1,17,77,2017-11-08 11:41:31,,0,11,8
3077,17,1,10,14,2017-11-07 09:30:27,,0,9,7
9178,12,1,17,108,2017-11-07 12:54:33,,0,12,7
16323,11,1,14,64,2017-11-07 04:23:56,,0,4,7
24166,19,1,18,67,2017-11-07 12:31:02,,0,12,7
19511,13,1,18,149,2017-11-09 12:57:09,,0,12,9
18858,2,1,13,77,2017-11-07 01:36:52,,0,1,7
11164,11,1,13,91,2017-11-09 04:22:31,,0,4,9
33942,2,1,20,122,2017-11-09 11:46:35,,0,11,9
32053,11,1,19,70,2017-11-08 04:37:42,,0,4,8
3880,11,1,8,45,2017-11-07 03:05:10,,0,3,7
1243,14,1,8,123,2017-11-08 15:19:44,,0,15,8
6292,2,1,12,77,2017-11-08 02:21:06,,0,2,8
3031,2,1,13,77,2017-11-08 05:46:54,,0,5,8
16636,24,1,13,67,2017-11-08 02:09:50,,0,2,8
294,1,1,19,146,2017-11-07 23:30:43,,0,23,7
10044,13,1,19,125,2017-11-07 05:03:02,,0,5,7
12428,9,1,17,104,2017-11-07 13:09:52,,0,13,7
1554,25,1,13,24,2017-11-08 13:20:00,,0,13,8
331,28,1,19,53,2017-11-08 04:44:07,,0,4,8
12256,14,1,18,106,2017-11-09 04:35:47,,0,4,9
27687,10,1,13,144,2017-11-08 04:21:03,,0,4,8
13828,1,1,10,146,2017-11-07 08:15:01,,0,8,7
21328,25,1,17,146,2017-11-08 23:13:14,,0,23,8
26497,17,1,3,14,2017-11-08 09:36:46,,0,9,8
23456,2,1,20,77,2017-11-08 13:02:06,,0,13,8
20903,11,1,19,70,2017-11-09 14:59:55,,0,14,9
9284,1,1,19,124,2017-11-07 00:36:44,,0,0,7
25364,8,1,15,130,2017-11-08 16:11:01,,0,16,8
13828,1,1,28,52,2017-11-09 11:39:47,,0,11,9
8688,13,1,19,95,2017-11-07 05:55:13,,0,5,7
21416,8,1,13,33,2017-11-08 04:22:49,,0,4,8
4308,2,1,10,7,2017-11-09 12:13:20,,0,12,9
16751,2,1,28,32,2017-11-09 08:16:14,,0,8,9
18641,23,1,19,45,2017-11-07 14:12:15,,0,14,7
3254,8,1,13,57,2017-11-09 04:08:38,,0,4,9
23786,2,2,15,77,2017-11-08 02:50:37,,0,2,8
18432,13,1,4,105,2017-11-08 08:03:46,,0,8,8
17176,2,1,1,77,2017-11-09 06:35:31,,0,6,9
18658,13,1,13,143,2017-11-08 09:40:12,,0,9,8
29783,12,1,19,146,2017-11-08 09:41:25,,0,9,8
26126,14,1,22,32,2017-11-07 09:53:17,,0,9,7
15610,2,1,19,77,2017-11-08 07:32:36,,0,7,8
3034,4,1,19,104,2017-11-08 03:03:51,,0,3,8
9087,21,1,13,21,2017-11-07 14:34:59,,0,14,7
4300,1,1,8,25,2017-11-06 22:13:23,,0,22,6
29629,1,1,25,48,2017-11-08 17:07:23,,0,17,8
17169,12,1,13,146,2017-11-08 01:11:59,,0,1,8
11537,17,2,19,24,2017-11-08 14:16:27,,0,14,8
33509,20,1,31,57,2017-11-09 06:52:19,,0,6,9
16022,2,1,13,77,2017-11-09 06:54:43,,0,6,9
16323,2,1,18,122,2017-11-08 06:44:47,,0,6,8
14457,11,1,12,150,2017-11-08 10:33:09,,0,10,8
1416,35,1,54,56,2017-11-08 04:43:36,,0,4,8
13771,0,1,51,3,2017-11-07 03:43:12,,0,3,7
7206,13,1,6,149,2017-11-08 00:42:51,,0,0,8
20984,2,1,19,113,2017-11-08 16:14:49,,0,16,8
12673,13,1,10,105,2017-11-07 04:09:05,,0,4,7
1914,1,1,13,25,2017-11-09 15:30:26,,0,15,9
2624,22,1,18,40,2017-11-07 07:00:49,,0,7,7
21660,12,1,13,146,2017-11-07 03:43:37,,0,3,7
22167,17,1,34,33,2017-11-07 08:43:31,,0,8,7
13491,0,1,6,33,2017-11-07 05:15:25,,0,5,7
33246,20,2,15,57,2017-11-09 00:34:51,,0,0,9
17606,2,1,13,35,2017-11-08 10:08:19,,0,10,8
11979,17,1,17,14,2017-11-09 09:20:26,,0,9,9
12620,8,1,15,33,2017-11-08 01:28:51,,0,1,8
23633,11,1,13,45,2017-11-07 03:43:54,,0,3,7
4022,2,1,13,20,2017-11-08 10:46:46,,0,10,8
891,8,1,42,130,2017-11-08 12:21:42,,0,12,8
20914,23,1,3,45,2017-11-06 18:36:43,,0,18,6
2116,1,1,13,124,2017-11-08 10:53:48,,0,10,8
4644,2,1,19,77,2017-11-09 02:45:53,,0,2,9
7273,7,1,13,38,2017-11-08 01:33:19,,0,1,8
8461,1,1,19,60,2017-11-07 01:50:02,,0,1,7
24182,2,1,13,77,2017-11-09 05:27:17,,0,5,9
10896,14,1,19,64,2017-11-06 16:51:48,,0,16,6
17876,23,1,19,13,2017-11-07 03:22:47,,0,3,7
17473,0,1,25,33,2017-11-07 01:24:48,,0,1,7
10823,2,1,34,126,2017-11-08 13:17:04,,0,13,8
20222,20,1,19,57,2017-11-07 17:26:07,,0,17,7
22123,11,1,36,64,2017-11-07 13:47:14,,0,13,7
21901,2,1,17,156,2017-11-08 13:16:35,,0,13,8
34579,11,1,1,91,2017-11-09 05:46:33,,0,5,9
21343,27,1,13,34,2017-11-08 02:37:26,,0,2,8
16444,2,1,19,77,2017-11-09 06:12:56,,0,6,9
22675,8,1,19,126,2017-11-07 06:45:55,,0,6,7
4838,11,1,18,7,2017-11-08 04:55:55,,0,4,8
24034,10,1,36,81,2017-11-07 10:47:44,,0,10,7
14700,13,1,13,95,2017-11-07 05:14:00,,0,5,7
2979,1,1,13,60,2017-11-07 00:16:25,,0,0,7
28847,1,1,19,25,2017-11-09 03:54:57,,0,3,9
3394,17,1,9,14,2017-11-07 03:04:17,,0,3,7
4421,14,1,19,64,2017-11-08 17:00:08,,0,17,8
22196,13,1,11,109,2017-11-08 06:27:10,,0,6,8
15138,27,1,19,34,2017-11-07 08:31:28,,0,8,7
10873,7,1,9,38,2017-11-07 11:19:22,,0,11,7
21152,55,1,10,8,2017-11-09 01:28:08,,0,1,9
2402,8,1,25,30,2017-11-09 15:03:14,,0,15,9
4443,2,1,13,110,2017-11-09 06:40:12,,0,6,9
5124,14,1,15,79,2017-11-07 04:49:25,,0,4,7
27996,2,1,22,77,2017-11-07 11:42:24,,0,11,7
10699,11,1,9,45,2017-11-09 09:26:08,,0,9,9
17281,1,1,17,144,2017-11-09 05:34:44,,0,5,9
27943,12,1,40,144,2017-11-08 19:16:36,,0,19,8
15082,11,1,3,67,2017-11-09 03:23:01,,0,3,9
29991,58,1,13,138,2017-11-07 20:08:13,,0,20,7
19188,14,1,13,116,2017-11-09 11:07:46,,0,11,9
19703,14,1,6,64,2017-11-08 02:34:47,,0,2,8
20444,2,1,12,18,2017-11-08 02:38:35,,0,2,8
20693,2,1,1,113,2017-11-08 14:18:05,,0,14,8
26171,12,1,10,146,2017-11-08 22:57:05,,0,22,8
11984,8,1,51,57,2017-11-08 07:39:22,,0,7,8
254,22,1,13,40,2017-11-08 02:32:50,,0,2,8
18955,13,1,6,109,2017-11-07 16:04:40,,0,16,7
4551,17,1,18,33,2017-11-08 09:06:09,,0,9,8
10980,1,1,10,59,2017-11-07 13:14:19,,0,13,7
8898,35,1,18,16,2017-11-08 01:36:41,,0,1,8
26100,8,1,40,14,2017-11-09 05:06:05,,0,5,9
1809,14,1,13,70,2017-11-07 12:55:33,,0,12,7
28991,14,1,16,64,2017-11-07 13:24:00,,0,13,7
8662,1,1,8,124,2017-11-08 14:55:22,,0,14,8
8441,1,1,13,60,2017-11-08 12:54:55,,0,12,8
1417,13,1,13,98,2017-11-07 00:28:39,,0,0,7
966,10,1,6,43,2017-11-07 08:32:52,,0,8,7
11977,18,0,24,53,2017-11-08 08:32:09,,0,8,8
18437,17,1,25,24,2017-11-06 16:20:56,,0,16,6
12498,19,1,18,67,2017-11-08 01:44:45,,0,1,8
32575,58,2,63,138,2017-11-08 07:31:39,,0,7,8
20941,14,2,19,64,2017-11-08 18:27:39,,0,18,8
26801,1,1,13,146,2017-11-08 07:16:29,,0,7,8
7783,1,1,18,48,2017-11-07 05:56:27,,0,5,7
10817,17,1,8,103,2017-11-08 10:20:02,,0,10,8
34742,2,1,8,77,2017-11-09 02:36:20,,0,2,9
943,11,1,10,70,2017-11-06 17:35:02,,0,17,6
23022,11,1,19,70,2017-11-07 12:01:59,,0,12,7
6154,2,1,10,156,2017-11-09 03:33:20,,0,3,9
31278,0,1,13,35,2017-11-08 03:49:02,,0,3,8
21253,14,1,13,17,2017-11-07 01:28:50,,0,1,7
5077,2,1,19,77,2017-11-08 23:39:34,,0,23,8
14087,22,1,6,40,2017-11-08 12:31:17,,0,12,8
8441,2,1,17,46,2017-11-09 15:53:56,,0,15,9
10197,14,1,13,0,2017-11-07 12:21:32,,0,12,7
1270,11,1,51,113,2017-11-07 10:33:03,,0,10,7
3010,14,1,13,64,2017-11-07 09:34:58,,0,9,7
329,14,1,10,17,2017-11-08 02:30:17,,0,2,8
13340,8,1,22,63,2017-11-08 01:09:32,,0,1,8
3322,11,1,14,67,2017-11-07 05:26:45,,0,5,7
2487,11,1,13,64,2017-11-07 15:49:36,,0,15,7
13943,2,1,123,77,2017-11-08 12:33:43,,0,12,8
16551,22,1,12,40,2017-11-07 14:07:34,,0,14,7
4236,13,1,30,105,2017-11-09 07:48:10,,0,7,9
10623,2,1,13,105,2017-11-09 01:31:48,,0,1,9
19159,11,1,14,70,2017-11-08 08:24:26,,0,8,8
20180,2,1,13,32,2017-11-09 10:00:48,,0,10,9
2804,10,1,19,25,2017-11-09 09:18:04,,0,9,9
27505,11,1,9,52,2017-11-08 13:13:29,,0,13,8
25199,11,1,19,67,2017-11-07 16:17:19,,0,16,7
4063,11,1,17,150,2017-11-09 05:34:56,,0,5,9
6015,11,1,36,64,2017-11-07 05:39:27,,0,5,7
26581,2,1,8,77,2017-11-07 07:10:23,,0,7,7
9385,1,1,19,62,2017-11-08 21:45:46,,0,21,8
8530,12,1,19,146,2017-11-09 02:01:25,,0,2,9
32444,1,1,9,124,2017-11-08 07:14:46,,0,7,8
9589,1,1,20,146,2017-11-06 19:16:28,,0,19,6
2787,1,1,19,144,2017-11-07 06:52:27,,0,6,7
10370,25,1,17,71,2017-11-09 08:51:21,,0,8,9
9707,2,1,19,77,2017-11-07 02:24:34,,0,2,7
20141,14,1,17,70,2017-11-07 03:49:54,,0,3,7
12839,2,2,11,35,2017-11-07 15:17:45,,0,15,7
10751,17,1,34,14,2017-11-09 00:07:33,,0,0,9
21565,11,1,15,86,2017-11-08 02:13:16,,0,2,8
1351,5,2,19,138,2017-11-07 00:22:44,,0,0,7
12281,11,2,17,45,2017-11-07 12:57:31,,0,12,7
5856,25,1,18,24,2017-11-06 16:19:22,,0,16,6
17255,2,1,13,149,2017-11-07 02:50:01,,0,2,7
6440,11,1,13,37,2017-11-07 04:53:50,,0,4,7
29212,11,1,19,64,2017-11-07 01:42:02,,0,1,7
21615,13,1,13,140,2017-11-06 20:45:06,,0,20,6
2420,8,1,9,126,2017-11-06 18:17:04,,0,18,6
1004,17,1,20,125,2017-11-08 03:41:09,,0,3,8
18437,6,1,2,12,2017-11-09 15:44:28,,0,15,9
32428,27,1,17,34,2017-11-09 13:27:58,,0,13,9
15533,2,1,1,43,2017-11-07 05:33:50,,0,5,7
9665,0,1,10,27,2017-11-08 16:27:47,,0,16,8
7811,2,1,19,77,2017-11-09 12:38:01,,0,12,9
25844,11,1,15,67,2017-11-08 05:50:12,,0,5,8
5339,8,1,18,90,2017-11-09 07:45:54,,0,7,9
7411,2,1,6,80,2017-11-08 08:56:01,,0,8,8
8834,14,1,13,0,2017-11-08 07:11:34,,0,7,8
21125,2,1,13,32,2017-11-08 10:47:37,,0,10,8
1413,17,1,13,14,2017-11-09 04:41:49,,0,4,9
20224,1,1,19,48,2017-11-08 19:14:49,,0,19,8
4759,8,1,17,30,2017-11-09 10:06:36,,0,10,9
7996,8,1,17,90,2017-11-09 00:49:02,,0,0,9
17941,11,1,17,27,2017-11-08 08:32:41,,0,8,8
32461,11,1,13,45,2017-11-08 14:00:29,,0,14,8
25174,17,1,9,24,2017-11-07 02:48:43,,0,2,7
10223,2,1,18,149,2017-11-09 12:32:52,,0,12,9
27555,17,1,6,130,2017-11-07 03:55:17,,0,3,7
12614,0,1,6,33,2017-11-08 08:03:43,,0,8,8
12616,7,1,13,38,2017-11-07 23:28:37,,0,23,7
16918,27,1,19,34,2017-11-07 05:04:01,,0,5,7
10511,13,1,3,105,2017-11-09 13:52:23,,0,13,9
10994,14,1,9,105,2017-11-07 03:41:39,,0,3,7
12906,17,1,13,14,2017-11-08 14:21:36,,0,14,8
21882,14,1,25,64,2017-11-07 01:36:22,,0,1,7
4674,2,1,14,77,2017-11-09 07:15:35,,0,7,9
16567,14,1,19,79,2017-11-07 14:03:49,,0,14,7
16395,2,1,3,77,2017-11-09 03:40:37,,0,3,9
17092,11,1,12,86,2017-11-09 15:42:20,,0,15,9
12177,22,1,13,40,2017-11-06 22:43:43,,0,22,6
16125,2,1,6,77,2017-11-08 15:11:41,,0,15,8
6689,2,1,19,20,2017-11-08 17:30:15,,0,17,8
8347,17,1,19,14,2017-11-08 11:01:26,,0,11,8
12253,1,1,13,104,2017-11-07 01:31:00,,0,1,7
12301,2,1,19,156,2017-11-07 00:53:53,,0,0,7
17030,2,2,13,77,2017-11-07 06:08:04,,0,6,7
23962,1,1,13,124,2017-11-09 04:00:59,,0,4,9
21463,11,1,19,150,2017-11-07 09:07:38,,0,9,7
18549,1,1,8,52,2017-11-09 02:08:51,,0,2,9
11228,10,1,13,144,2017-11-09 10:29:21,,0,10,9
33510,14,1,19,116,2017-11-09 03:54:36,,0,3,9
18298,11,1,13,70,2017-11-09 12:32:26,,0,12,9
21122,1,1,8,60,2017-11-08 04:07:17,,0,4,8
4351,1,1,17,146,2017-11-08 11:48:53,,0,11,8
16822,25,1,6,71,2017-11-07 04:14:39,,0,4,7
28304,17,1,13,125,2017-11-09 15:12:35,,0,15,9
20049,13,1,13,126,2017-11-07 06:03:25,,0,6,7
1872,58,1,8,138,2017-11-07 09:20:49,,0,9,7
5218,1,1,19,60,2017-11-07 19:53:35,,0,19,7
33405,11,1,9,91,2017-11-09 14:52:27,,0,14,9
11696,26,1,18,40,2017-11-07 11:43:34,,0,11,7
17147,1,1,18,55,2017-11-07 12:20:01,,0,12,7
19355,1,1,13,124,2017-11-08 23:02:35,,0,23,8
14523,14,1,19,149,2017-11-08 06:22:55,,0,6,8
17892,10,1,19,43,2017-11-08 02:07:24,,0,2,8
19488,11,1,13,67,2017-11-07 04:22:34,,0,4,7
30904,2,1,19,77,2017-11-08 04:56:55,,0,4,8
28943,7,1,30,38,2017-11-07 03:31:15,,0,3,7
9829,8,1,13,126,2017-11-08 04:00:57,,0,4,8
6592,2,1,13,77,2017-11-08 02:24:47,,0,2,8
8457,8,1,17,90,2017-11-08 01:48:19,,0,1,8
13064,2,1,22,20,2017-11-08 03:43:23,,0,3,8
21828,8,1,18,54,2017-11-07 10:53:03,,0,10,7
146,12,1,25,146,2017-11-07 09:08:59,,0,9,7
1521,8,1,19,90,2017-11-09 12:59:17,,0,12,9
926,11,1,19,7,2017-11-07 13:58:27,,0,13,7
2990,1,2,20,48,2017-11-08 12:07:49,,0,12,8
6320,11,1,19,91,2017-11-09 13:51:23,,0,13,9
2764,7,1,3,37,2017-11-09 10:05:02,,0,10,9
15215,26,1,10,40,2017-11-09 15:08:58,,0,15,9
24550,58,1,38,138,2017-11-08 10:31:03,,0,10,8
13138,14,1,19,64,2017-11-07 09:12:47,,0,9,7
1616,58,1,13,138,2017-11-09 01:29:04,,0,1,9
5056,2,2,13,77,2017-11-08 11:37:52,,0,11,8
6967,14,1,28,64,2017-11-06 17:21:25,,0,17,6
2597,11,1,48,45,2017-11-09 10:58:15,,0,10,9
23804,2,1,25,77,2017-11-07 01:52:31,,0,1,7
16125,11,1,19,45,2017-11-08 04:10:28,,0,4,8
896,2,1,13,142,2017-11-08 04:39:44,,0,4,8
918,1,1,13,124,2017-11-08 01:31:56,,0,1,8
21746,22,1,6,40,2017-11-07 12:20:19,,0,12,7
628,58,1,19,138,2017-11-07 08:11:36,,0,8,7
28263,17,1,13,125,2017-11-06 23:14:20,,0,23,6
18444,1,1,19,48,2017-11-09 14:23:26,,0,14,9
4732,2,1,20,77,2017-11-09 03:15:26,,0,3,9
15511,2,1,13,32,2017-11-09 15:32:47,,0,15,9
27128,18,0,21,53,2017-11-08 10:53:41,,0,10,8
1004,1,1,10,60,2017-11-07 19:04:32,,0,19,7
19218,11,1,19,70,2017-11-08 14:36:22,,0,14,8
4271,2,1,6,113,2017-11-07 11:14:29,,0,11,7
10571,1,1,35,104,2017-11-08 02:42:48,,0,2,8
2474,22,1,13,40,2017-11-09 09:52:08,,0,9,9
2208,8,1,14,90,2017-11-08 00:16:29,,0,0,8
19670,13,1,17,101,2017-11-09 09:00:57,,0,9,9
16271,11,1,19,38,2017-11-08 02:43:49,,0,2,8
11894,1,1,13,146,2017-11-07 12:09:06,,0,12,7
14232,20,1,34,31,2017-11-08 13:42:06,,0,13,8
7973,2,1,17,77,2017-11-09 06:24:58,,0,6,9
28872,1,1,17,133,2017-11-09 07:16:01,,0,7,9
7867,17,1,13,33,2017-11-06 21:08:25,,0,21,6
19668,17,93,126,14,2017-11-06 23:51:01,,0,23,6
33054,17,1,8,14,2017-11-09 07:23:26,,0,7,9
2035,25,1,3,24,2017-11-07 04:46:02,,0,4,7
10206,14,1,14,64,2017-11-08 02:03:10,,0,2,8
13589,1,1,18,25,2017-11-07 14:09:29,,0,14,7
17081,8,1,22,63,2017-11-09 05:48:19,,0,5,9
2970,17,1,27,14,2017-11-09 01:18:27,,0,1,9
3994,11,1,19,86,2017-11-07 10:55:26,,0,10,7
14793,11,1,36,86,2017-11-06 22:08:53,,0,22,6
17688,17,1,22,14,2017-11-09 09:33:19,,0,9,9
11189,2,1,22,77,2017-11-09 05:01:24,,0,5,9
28099,14,1,10,79,2017-11-07 06:07:10,,0,6,7
4750,25,1,13,71,2017-11-07 06:37:22,,0,6,7
33937,1,1,46,25,2017-11-09 02:07:41,,0,2,9
23499,2,1,16,105,2017-11-07 02:07:26,,0,2,7
21186,8,1,19,30,2017-11-09 12:51:35,,0,12,9
32542,14,1,13,64,2017-11-09 05:18:01,,0,5,9
4977,22,1,19,40,2017-11-07 13:13:34,,0,13,7
16994,17,1,13,14,2017-11-09 10:56:51,,0,10,9
9612,2,1,40,77,2017-11-09 02:00:15,,0,2,9
27470,26,1,13,40,2017-11-08 12:56:15,,0,12,8
30877,8,1,17,126,2017-11-08 02:42:04,,0,2,8
17110,2,1,16,77,2017-11-09 05:09:41,,0,5,9
1520,1,1,18,52,2017-11-09 12:21:37,,0,12,9
926,22,1,18,40,2017-11-07 05:55:04,,0,5,7
926,58,1,19,138,2017-11-08 07:09:30,,0,7,8
17390,1,1,17,60,2017-11-09 15:34:48,,0,15,9
3802,28,1,19,93,2017-11-08 01:32:05,,0,1,8
16034,11,1,13,122,2017-11-08 04:36:30,,0,4,8
11371,8,1,8,90,2017-11-09 01:38:31,,0,1,9
15483,17,1,18,14,2017-11-07 00:25:49,,0,0,7
20224,58,1,18,138,2017-11-08 09:56:55,,0,9,8
27729,1,1,30,133,2017-11-09 09:28:15,,0,9,9
2841,8,1,19,90,2017-11-07 22:46:39,,0,22,7
11842,25,1,3,24,2017-11-07 15:51:07,,0,15,7
16267,1,1,19,109,2017-11-09 07:16:37,,0,7,9
7397,0,1,13,104,2017-11-07 17:00:21,,0,17,7
4268,21,1,19,21,2017-11-09 01:27:53,,0,1,9
28768,1,1,6,146,2017-11-06 17:36:54,,0,17,6
28445,12,1,31,144,2017-11-07 12:01:13,,0,12,7
19273,2,1,10,77,2017-11-09 00:24:44,,0,0,9
5182,2,1,27,77,2017-11-07 04:02:08,,0,4,7
27177,14,1,19,70,2017-11-07 14:29:31,,0,14,7
21233,17,1,17,14,2017-11-09 05:09:07,,0,5,9
14287,17,1,19,125,2017-11-07 13:33:33,,0,13,7
17570,1,1,19,25,2017-11-07 00:56:56,,0,0,7
18609,14,1,19,116,2017-11-08 23:54:18,,0,23,8
16639,8,1,27,126,2017-11-09 13:30:49,,0,13,9
7853,5,1,47,28,2017-11-08 13:07:48,,0,13,8
30419,13,1,13,149,2017-11-09 00:42:39,,0,0,9
1627,14,1,13,105,2017-11-08 04:43:50,,0,4,8
14304,1,1,13,62,2017-11-09 04:47:46,,0,4,9
1783,2,1,17,77,2017-11-08 16:03:43,,0,16,8
2990,22,1,34,40,2017-11-07 16:49:59,,0,16,7
6895,1,1,18,124,2017-11-08 16:49:06,,0,16,8
17637,14,1,19,64,2017-11-07 21:38:33,,0,21,7
10690,2,1,19,118,2017-11-08 03:50:19,,0,3,8
8718,2,1,19,77,2017-11-08 03:43:24,,0,3,8
18359,26,1,13,40,2017-11-08 04:32:09,,0,4,8
14254,2,1,19,77,2017-11-08 08:30:31,,0,8,8
5780,25,1,19,24,2017-11-07 06:52:08,,0,6,7
5614,17,1,19,14,2017-11-08 11:03:18,,0,11,8
7626,13,1,6,105,2017-11-07 01:31:27,,0,1,7
2970,7,1,19,38,2017-11-07 01:31:39,,0,1,7
2446,22,1,28,40,2017-11-07 15:34:24,,0,15,7
34148,5,1,19,138,2017-11-09 12:39:17,,0,12,9
9830,11,1,19,67,2017-11-07 08:32:23,,0,8,7
373,1,1,19,133,2017-11-07 09:34:15,,0,9,7
25579,8,1,13,142,2017-11-07 04:50:09,,0,4,7
3001,1,1,32,144,2017-11-09 11:43:07,,0,11,9
2178,14,1,13,32,2017-11-07 09:15:54,,0,9,7
5084,1,2,33,60,2017-11-08 09:45:39,,0,9,8
19311,5,1,19,28,2017-11-07 03:33:07,,0,3,7
11136,25,1,19,71,2017-11-08 07:11:12,,0,7,8
20936,13,1,12,125,2017-11-08 16:50:09,,0,16,8
27998,11,1,19,45,2017-11-07 13:23:55,,0,13,7
19146,1,1,13,25,2017-11-09 08:17:42,,0,8,9
556,14,1,18,37,2017-11-07 13:12:55,,0,13,7
18296,19,1,17,67,2017-11-07 14:29:16,,0,14,7
6754,14,1,19,79,2017-11-07 02:42:17,,0,2,7
9201,11,1,25,7,2017-11-08 04:42:31,,0,4,8
22181,8,2,13,142,2017-11-08 10:35:15,,0,10,8
10458,5,1,30,28,2017-11-07 10:37:41,,0,10,7
14238,7,1,19,38,2017-11-07 13:11:24,,0,13,7
5059,14,1,12,105,2017-11-07 02:41:38,,0,2,7
16658,14,1,13,64,2017-11-07 05:42:08,,0,5,7
2683,11,1,20,64,2017-11-07 01:12:25,,0,1,7
20025,11,1,22,91,2017-11-09 04:41:55,,0,4,9
21936,2,1,19,80,2017-11-09 07:06:06,,0,7,9
17147,11,1,10,64,2017-11-08 15:55:57,,0,15,8
8726,7,1,1,38,2017-11-09 07:49:39,,0,7,9
10513,17,1,13,125,2017-11-07 10:15:16,,0,10,7
10331,8,1,19,14,2017-11-09 05:46:00,,0,5,9
20868,2,1,1,149,2017-11-06 18:58:33,,0,18,6
27300,2,2,3,133,2017-11-07 15:49:10,,0,15,7
6541,14,1,20,76,2017-11-08 21:48:09,,0,21,8
10296,20,1,14,31,2017-11-07 09:34:44,,0,9,7
2698,10,1,17,81,2017-11-08 10:40:25,,0,10,8
2530,11,1,22,64,2017-11-08 22:48:11,,0,22,8
14097,11,1,10,86,2017-11-09 13:58:12,,0,13,9
2688,31,1,22,103,2017-11-09 07:30:33,,0,7,9
13174,11,1,25,67,2017-11-06 20:34:54,,0,20,6
125,8,1,19,126,2017-11-08 00:42:21,,0,0,8
9385,2,1,28,77,2017-11-08 15:43:19,,0,15,8
25887,11,2,31,70,2017-11-08 15:28:34,,0,15,8
12839,14,2,13,37,2017-11-07 12:29:42,,0,12,7
6198,1,1,22,133,2017-11-09 13:29:08,,0,13,9
7958,16,1,1,33,2017-11-09 12:02:32,,0,12,9
30229,128,98,129,94,2017-11-08 17:49:36,,0,17,8
12839,2,1,19,77,2017-11-08 14:23:37,,0,14,8
18829,1,1,19,25,2017-11-09 03:40:50,,0,3,9
8848,11,1,1,91,2017-11-08 16:41:07,,0,16,8
2265,14,1,19,116,2017-11-09 12:30:54,,0,12,9
13740,10,1,20,43,2017-11-09 09:19:19,,0,9,9
30932,11,1,13,122,2017-11-09 00:10:54,,0,0,9
18437,10,1,19,154,2017-11-09 07:41:23,,0,7,9
9026,2,1,26,77,2017-11-07 01:12:28,,0,1,7
20707,2,1,19,34,2017-11-07 04:45:15,,0,4,7
12453,14,1,25,64,2017-11-08 01:14:55,,0,1,8
17464,8,1,6,66,2017-11-08 19:10:53,,0,19,8
17761,17,1,19,24,2017-11-09 14:55:01,,0,14,9
5020,31,1,23,103,2017-11-08 04:29:22,,0,4,8
166,11,1,25,86,2017-11-08 14:46:24,,0,14,8
6292,11,1,13,70,2017-11-08 14:18:34,,0,14,8
33836,0,1,20,40,2017-11-09 04:00:35,,0,4,9
9315,1,1,17,144,2017-11-09 07:15:30,,0,7,9
20307,1,1,19,124,2017-11-07 10:53:23,,0,10,7
19472,20,2,19,31,2017-11-08 04:13:59,,0,4,8
17030,16,1,1,77,2017-11-08 22:01:27,,0,22,8
8432,12,1,19,144,2017-11-08 22:33:49,,0,22,8
20716,22,1,19,40,2017-11-08 23:36:40,,0,23,8
7626,1,1,15,124,2017-11-07 14:47:36,,0,14,7
7633,0,1,20,27,2017-11-09 02:38:32,,0,2,9
2506,17,1,19,24,2017-11-06 16:16:02,,0,16,6
23859,50,96,127,94,2017-11-07 23:55:12,,0,23,7
8533,17,1,22,14,2017-11-08 19:19:51,,0,19,8
29105,14,1,8,79,2017-11-08 13:10:10,,0,13,8
31444,11,1,17,70,2017-11-08 11:54:35,,0,11,8
18314,14,1,18,116,2017-11-09 02:40:56,,0,2,9
5706,10,1,19,81,2017-11-08 03:02:56,,0,3,8
30334,8,1,19,33,2017-11-07 17:36:20,,0,17,7
9283,13,1,20,156,2017-11-09 13:40:20,,0,13,9
11056,11,1,8,45,2017-11-09 13:59:14,,0,13,9
5222,2,1,13,35,2017-11-07 01:40:18,,0,1,7
27370,14,1,19,76,2017-11-08 05:56:41,,0,5,8
17511,2,1,19,126,2017-11-09 11:16:20,,0,11,9
726,17,1,19,24,2017-11-08 10:05:59,,0,10,8
